Network DDoS Simulation Results
Timestamp,2025-10-23_17-59-20
Simulation Duration,900s
Number of Servers,8
Processing Power,250 req/sec
Queue Size,400
Legitimate Clients,400
Malicious Clients,200
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,25 req/sec
Request Timeout,3s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,5219600
Total Served Requests,970443
Total Dropped - Queue Full,2527
Total Dropped - Timeout,2020
Total Dropped - High Load,27912
Total Dropped - No Server,4216698
Overall Success Rate,18.59%
Overall Drop Rate,81.41%

Probability Analysis
Bandwidth Exhaustion,100.00%
Resource Depletion,88.10%
Successful Attack,85.45%
Total Processing Capacity,2000 req/sec
Capacity Threshold,1600 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,125361,121221,96.70%,100.00%,134.7 req/sec,309,0.25%,334,0.27%,3497,2.79%,4140,3.30%,100.0%,85.9%,100.0%,46.6%,400,186.5,0.000,0.371,2.7s,0.3%
NetworkServer1,125657,121597,96.77%,100.00%,135.1 req/sec,314,0.25%,297,0.24%,3449,2.74%,4060,3.23%,100.0%,81.7%,100.0%,42.7%,400,171.0,0.000,0.411,1.8s,0.2%
NetworkServer2,125385,121276,96.72%,100.00%,134.8 req/sec,319,0.25%,253,0.20%,3537,2.82%,4109,3.28%,100.0%,85.2%,100.0%,44.3%,400,177.2,0.000,0.388,2.2s,0.2%
NetworkServer3,125320,121174,96.69%,100.00%,134.6 req/sec,318,0.25%,328,0.26%,3500,2.79%,4146,3.31%,100.0%,87.7%,100.0%,47.4%,400,189.5,0.000,0.360,3.3s,0.4%
NetworkServer4,124350,120326,96.76%,100.00%,133.7 req/sec,315,0.25%,280,0.23%,3429,2.76%,4024,3.24%,100.0%,81.0%,100.0%,45.2%,400,180.9,0.000,0.399,2.0s,0.2%
NetworkServer5,125346,121231,96.72%,100.00%,134.7 req/sec,315,0.25%,363,0.29%,3437,2.74%,4115,3.28%,100.0%,81.5%,100.0%,45.8%,400,183.2,0.000,0.394,2.4s,0.3%
NetworkServer6,125204,121310,96.89%,100.00%,134.8 req/sec,317,0.25%,0,0.00%,3577,2.86%,3894,3.11%,100.0%,86.4%,100.0%,47.0%,400,188.0,0.000,0.367,3.0s,0.3%
NetworkServer7,126279,122308,96.86%,100.00%,135.9 req/sec,320,0.25%,165,0.13%,3486,2.76%,3971,3.14%,100.0%,88.1%,100.0%,48.0%,400,192.2,0.000,0.354,3.2s,0.4%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score
75,434400,80030,208,0,2295,351084,0.18423112338858194,0.8139663904235728,59600,4957,53983,0.08317114093959732,0.905755033557047,374800,75073,297101,0.20030149413020276,0.7926921024546425,1.0,0.9168288590604027,0.9021515988945914,62.50%,20.56%,0.627
80,463400,85512,224,0,2472,373639,0.18453172205438068,0.8121169615882606,63600,5580,57428,0.08773584905660377,0.9029559748427674,399800,79932,316211,0.19992996498249124,0.7909229614807404,1.0,0.9122641509433962,0.8967813540510543,100.00%,42.28%,0.346
85,492400,90906,236,0,2614,397258,0.18461819658813972,0.8125670186839967,67600,5910,61260,0.08742603550295858,0.9062130177514793,424800,84996,335998,0.20008474576271187,0.7909557438794727,1.0,0.9125739644970414,0.8971458405847547,75.25%,38.69%,0.467
90,521400,96230,253,0,2806,419715,0.1845607978519371,0.8108438818565401,71600,6302,64860,0.08801675977653631,0.9058659217877095,449800,89928,354855,0.19992885726989773,0.7889172965762561,1.0,0.9119832402234637,0.8964508708511337,100.00%,68.62%,0.188
95,550400,102111,268,0,2966,443202,0.18552143895348838,0.8111119186046511,75600,6774,68321,0.0896031746031746,0.9037169312169312,474800,95337,374881,0.20079401853411963,0.789555602358888,1.0,0.9103968253968254,0.8945845004668534,100.00%,51.66%,0.290
100,579400,107175,281,0,3127,467336,0.18497583707283397,0.8124680704176734,79600,6806,72321,0.08550251256281408,0.9085552763819096,499800,100369,395015,0.20081832733093238,0.7903461384553822,1.0,0.914497487437186,0.8994088087496306,75.00%,41.59%,0.450
105,608400,113212,298,0,3342,489301,0.18608152531229455,0.8102251808021039,83600,8101,74976,0.09690191387559809,0.8968421052631579,524800,105111,414325,0.20028772865853658,0.7894912347560976,1.0,0.9030980861244019,0.8859977483816492,87.50%,64.75%,0.261
110,637400,118359,308,0,3457,513947,0.18569030436146847,0.812224662692187,87600,8368,78349,0.09552511415525114,0.8943949771689498,549800,109991,435598,0.20005638413968715,0.7922844670789378,1.0,0.9044748858447489,0.8876175127585281,81.00%,36.47%,0.457
115,666400,123685,323,0,3606,537042,0.18560174069627852,0.811781212484994,91600,9718,81294,0.10609170305676856,0.8874890829694323,574800,113967,455748,0.1982724425887265,0.7928810020876826,1.0,0.8939082969432315,0.8751862316979194,62.50%,50.59%,0.446
120,695400,128903,337,0,3786,560344,0.1853652574058096,0.811715559390279,95600,10108,84894,0.10573221757322175,0.8880125523012552,599800,118795,475450,0.19805768589529843,0.7926808936312104,1.0,0.8942677824267783,0.8756091557962098,100.00%,57.19%,0.257
125,724400,134312,352,0,3937,583622,0.18541137493097737,0.8115833793484263,99600,10531,88466,0.10573293172690763,0.8882128514056224,624800,123781,495156,0.19811299615877082,0.7925032010243278,1.0,0.8942670682730923,0.8756083156154028,100.00%,61.78%,0.229
130,753400,139752,364,0,4052,607793,0.18549508893018318,0.8125949031059199,103600,11144,91592,0.10756756756756757,0.8840926640926641,649800,128608,516201,0.1979193598030163,0.7943998153277931,1.0,0.8924324324324324,0.873449920508744,99.00%,38.78%,0.371
135,782400,145209,378,0,4207,631119,0.18559432515337423,0.8125051124744376,107600,11594,95325,0.10775092936802974,0.8859200743494424,674800,133615,535794,0.19800681683461765,0.7940041493775933,1.0,0.8922490706319702,0.8732342007434943,75.00%,41.78%,0.449
140,811400,150687,394,0,4400,654107,0.18571234902637418,0.8120544737490757,111600,11764,98840,0.10541218637992832,0.885663082437276,699800,138923,555267,0.1985181480422978,0.7934652757930838,1.0,0.8945878136200717,0.8759856630824373,87.50%,51.16%,0.343
145,840400,156009,408,0,4532,677592,0.185636601618277,0.8121513564969063,115600,12050,102840,0.10423875432525952,0.8896193771626297,724800,143959,574752,0.1986189293598234,0.7929801324503312,1.0,0.8957612456747405,0.8773661713820476,87.50%,52.62%,0.334
150,869400,161649,422,0,4676,701293,0.18593167701863353,0.8125040257648953,119600,12538,106334,0.10483277591973245,0.8890802675585284,749800,149111,594959,0.1988676980528141,0.7934902640704188,1.0,0.8951672240802675,0.8766673224473737,75.00%,37.81%,0.473
155,898400,166870,436,0,4820,724758,0.1857413178984862,0.8125712377560107,123600,13369,109161,0.10816343042071197,0.8831796116504854,774800,153501,615597,0.1981169334021683,0.7945237480640165,1.0,0.891836569579288,0.8727489053873977,75.00%,42.69%,0.444
160,927400,171997,448,0,4948,748623,0.18546150528358854,0.8130461505283588,127600,14072,112597,0.110282131661442,0.8824216300940438,799800,157925,636026,0.19745561390347588,0.7952313078269567,1.0,0.889717868338558,0.8702563156924212,87.50%,37.78%,0.423
165,956400,177063,462,0,5113,771924,0.1851348808030113,0.8129433291509829,131600,14992,115797,0.1139209726443769,0.8799164133738602,824800,162071,656127,0.19649733268671193,0.7954983026188167,1.0,0.8860790273556232,0.865975326300733,87.50%,51.97%,0.338
170,985400,182438,475,0,5244,795886,0.18514105946823625,0.8134818347879034,135600,14992,119618,0.11056047197640118,0.8821386430678466,849800,167446,676268,0.19704165686043776,0.7957966580371852,1.0,0.8894395280235988,0.8699288564983515,81.00%,37.34%,0.452
175,1014600,187885,491,0,5425,818735,0.1851813522570471,0.8127843485117288,139600,15781,122982,0.11304441260744985,0.8809598853868195,875000,172104,695753,0.1966902857142857,0.7951462857142857,1.0,0.8869555873925501,0.8670065734030002,87.50%,59.03%,0.296
180,1043600,193189,502,0,5535,843139,0.1851178612495209,0.8136987351475661,143600,16046,126684,0.11174094707520892,0.8822005571030641,900000,177143,716455,0.19682555555555556,0.7960611111111111,1.0,0.8882590529247911,0.8685400622644601,72.00%,34.09%,0.507
185,1072600,198062,516,0,5654,866748,0.18465597613276152,0.8138336751818013,147600,16467,130252,0.11156504065040651,0.8824661246612466,925000,181595,736496,0.19631891891891892,0.7962118918918919,1.0,0.8884349593495935,0.8687470109995218,87.50%,45.16%,0.379
190,1101600,203298,531,0,5832,889849,0.1845479302832244,0.813554829339143,151600,16636,133695,0.10973614775725593,0.8818931398416886,950000,186662,756154,0.19648631578947368,0.7959515789473685,1.0,0.8902638522427441,0.870898649697346,100.00%,59.06%,0.246
195,1130600,208735,543,0,5969,913817,0.18462320891562004,0.8140182204139395,155600,17358,137128,0.11155526992287917,0.8812853470437018,975000,191377,776689,0.19628410256410256,0.7966041025641025,1.0,0.8884447300771208,0.8687585059730834,75.00%,43.31%,0.440
200,1159600,214065,558,0,6121,936535,0.18460244912038634,0.8133959986202138,159600,17738,140388,0.11114035087719298,0.879624060150376,1000000,196327,796147,0.196327,0.796147,1.0,0.888859649122807,0.8692466460268318,100.00%,66.28%,0.202
205,1188600,219765,571,0,6271,960090,0.18489399293286218,0.813504963822985,163600,18550,143988,0.11338630806845966,0.880122249388753,1025000,201215,816102,0.19630731707317073,0.7961970731707317,1.0,0.8866136919315404,0.866604343448871,87.50%,54.00%,0.326
210,1217600,225067,583,0,6417,984736,0.18484477660972404,0.8145006570302233,167600,18922,147536,0.11289976133651551,0.8802863961813843,1050000,206145,837200,0.19632857142857144,0.7973333333333333,1.0,0.8871002386634845,0.8671767513688053,65.50%,20.81%,0.613
215,1246600,230027,598,0,6567,1007611,0.18452350393069147,0.81403497513236,171600,19180,151305,0.11177156177156178,0.8817307692307692,1075000,210847,856306,0.1961367441860465,0.7965637209302325,1.0,0.8882284382284382,0.8685040449746332,87.50%,50.69%,0.346
220,1275600,235544,610,0,6699,1031685,0.18465349639385387,0.8145139542176231,175600,19665,154631,0.1119874715261959,0.8805865603644647,1100000,215879,877054,0.19625363636363635,0.7973218181818181,1.0,0.8880125284738041,0.868250033498593,78.50%,28.28%,0.516
225,1304600,240978,625,0,6873,1054441,0.18471408860953548,0.8139958608002453,179600,20789,157589,0.11575167037861915,0.8774443207126948,1125000,220189,896852,0.19572355555555557,0.7972017777777778,1.0,0.8842483296213809,0.8638215642604481,100.00%,46.34%,0.322
230,1333600,246552,638,0,7012,1078098,0.18487702459508099,0.8141481703659268,183600,21344,160951,0.11625272331154685,0.8766394335511982,1150000,225208,917147,0.19583304347826086,0.7975191304347826,1.0,0.8837472766884531,0.8632320902217097,75.00%,35.94%,0.484
235,1362600,251962,652,0,7166,1101539,0.1849126669602231,0.8141472185527667,187600,22245,164097,0.1185767590618337,0.8747174840085288,1175000,229717,937442,0.19550382978723405,0.7978229787234042,1.0,0.8814232409381663,0.8604979305154897,62.50%,36.12%,0.533
240,1391600,257327,666,0,7317,1124577,0.18491448692152918,0.8138545559068698,191600,22834,167394,0.11917536534446764,0.8736638830897704,1200000,234493,957183,0.19541083333333334,0.7976525,1.0,0.8808246346555324,0.8597936878300381,87.50%,48.06%,0.362
245,1420600,262454,679,0,7457,1148286,0.18474869773335212,0.8140377305363931,195600,23244,170718,0.11883435582822086,0.8727914110429448,1225000,239210,977568,0.1952734693877551,0.798014693877551,1.0,0.8811656441717791,0.8601948754962108,87.50%,48.41%,0.360
250,1449600,268150,692,0,7610,1172466,0.18498206401766004,0.8145474613686534,199600,24892,173273,0.12470941883767535,0.8681012024048096,1250000,243258,999193,0.1946064,0.7993544,1.0,0.8752905811623246,0.8532830366615584,62.50%,17.41%,0.646
255,1478600,272954,707,0,7764,1195219,0.18460300284052483,0.8140741241715136,203600,24923,177273,0.12241159135559922,0.8706925343811395,1275000,248031,1017946,0.19453411764705883,0.7983890196078431,1.0,0.8775884086444008,0.8559863631110598,94.50%,55.22%,0.291
260,1507600,278446,720,0,7917,1219149,0.18469487927832318,0.8143977182276466,207600,25512,180650,0.12289017341040462,0.8701830443159922,1300000,252934,1038499,0.1945646153846154,0.7988453846153846,1.0,0.8771098265895954,0.8554233253995239,75.00%,38.06%,0.472
265,1536600,283659,733,0,8047,1242695,0.18460171807887543,0.8144442275152936,211600,25737,184411,0.1216304347826087,0.871507561436673,1325000,257922,1058284,0.19465811320754717,0.7987049056603773,1.0,0.8783695652173913,0.8569053708439898,75.00%,41.12%,0.453
270,1565600,289124,746,0,8176,1266207,0.1846729688298416,0.8144666581502299,215600,26124,187887,0.12116883116883116,0.871461038961039,1350000,263000,1078320,0.1948148148148148,0.7987555555555556,1.0,0.8788311688311689,0.8574484339190221,87.50%,36.62%,0.430
275,1594600,294102,760,0,8301,1289718,0.18443622225009407,0.8144857644550357,219600,26269,191314,0.11962204007285974,0.8711930783242259,1375000,267833,1098404,0.19478763636363636,0.7988392727272727,1.0,0.8803779599271403,0.8592681881495768,87.50%,48.25%,0.360
280,1623600,299260,773,0,8429,1313565,0.18431879773343188,0.8147123675782212,223600,27298,194539,0.12208407871198569,0.8700313059033989,1400000,271962,1119026,0.19425857142857142,0.7993042857142857,1.0,0.8779159212880143,0.8563716721035463,75.00%,44.47%,0.433
285,1652600,304560,786,0,8598,1337371,0.18429141958126588,0.8149310177901489,227600,27748,198307,0.12191564147627416,0.8712961335676626,1425000,276812,1139064,0.1942540350877193,0.7993431578947369,1.0,0.8780843585237258,0.8565698335573244,75.00%,35.47%,0.487
290,1681400,309580,800,0,8762,1360433,0.18412037587724514,0.8147942191031283,231600,28035,201957,0.12104922279792746,0.8720077720207254,1449800,281545,1158476,0.194195751138088,0.7990591805766313,1.0,0.8789507772020726,0.8575891496494971,100.00%,50.78%,0.295
295,1710400,314881,816,0,8939,1383099,0.1840978718428438,0.8143440130963517,235600,29072,204565,0.1233955857385399,0.8682724957555178,1474800,285809,1178534,0.19379509085977759,0.7991144561974505,1.0,0.8766044142614601,0.8548287226605412,100.00%,77.03%,0.138
300,1739400,320442,828,0,9083,1407694,0.18422559503276992,0.8149965505346671,239600,29383,208328,0.12263355592654424,0.869482470784641,1499800,291059,1199366,0.1940652086944926,0.7996839578610482,1.0,0.8773664440734558,0.8557252283217126,87.50%,36.81%,0.429
305,1768400,325641,841,0,9215,1431519,0.184144424338385,0.8151860438814748,243600,29704,212215,0.1219376026272578,0.8711617405582923,1524800,295937,1219304,0.19408250262329485,0.7996484784889821,1.0,0.8780623973727422,0.8565439969091084,76.25%,32.31%,0.501
310,1797400,331125,855,0,9382,1454797,0.18422443529542673,0.81508512295538,247600,30561,215283,0.12342891760904685,0.8694789983844912,1549800,300564,1239514,0.19393728222996515,0.7997896502774552,1.0,0.8765710823909532,0.854789508695239,75.00%,34.09%,0.495
315,1826400,336258,870,0,9524,1477583,0.1841097240473062,0.8147048839246606,251600,31216,218611,0.12406995230524642,0.8688831478537361,1574800,305042,1258972,0.1937020574041148,0.7994488188976377,1.0,0.8759300476947536,0.8540353502291218,100.00%,61.41%,0.232
320,1855400,341576,881,0,9663,1502224,0.18409830764255686,0.8153325428479035,255600,31541,221948,0.12339984350547731,0.8683411580594679,1599800,310035,1280276,0.19379609951243906,0.8002725340667584,1.0,0.8766001564945227,0.8548237135229679,62.50%,29.09%,0.575
325,1884400,347680,899,0,9889,1523591,0.18450435151772449,0.8142533432392274,259600,32749,225040,0.1261517719568567,0.8668721109399076,1624800,314931,1298551,0.19382754800590843,0.7992066715903495,1.0,0.8738482280431433,0.8515861506389921,87.50%,67.69%,0.244
330,1913400,353090,912,0,10015,1547663,0.18453538204243755,0.8145656945751019,263600,32848,228481,0.12461305007587253,0.8667716236722307,1649800,320242,1319182,0.1941095890410959,0.7996011637774275,1.0,0.8753869499241275,0.8533964116754441,85.50%,48.41%,0.368
335,1942400,358423,926,0,10168,1570940,0.18452584431630972,0.8144738467874794,267600,33482,232002,0.12511958146487295,0.8669730941704036,1674800,324941,1338938,0.19401779316933365,0.7994614282302365,1.0,0.8748804185351271,0.852800492394267,87.50%,55.25%,0.319
340,1971400,363703,940,0,10341,1594629,0.1844897027493152,0.8146038348381861,271600,33707,235968,0.12410530191458026,0.8688070692194404,1699800,329996,1358661,0.19413813389810566,0.7993063889869396,1.0,0.8758946980854198,0.853993762453435,75.00%,51.16%,0.393
345,2000400,369095,953,0,10468,1618320,0.18451059788042393,0.8147075584883023,275600,34261,239295,0.12431422351233672,0.8682692307692308,1724800,334834,1379025,0.19412917439703153,0.7995274814471243,1.0,0.8756857764876633,0.8537479723384275,75.00%,44.19%,0.435
350,2029400,374095,967,0,10645,1641481,0.18433773529121908,0.814572287375579,279600,34749,242904,0.12428111587982833,0.868755364806867,1749800,339346,1398577,0.19393416390444623,0.7992782032232255,1.0,0.8757188841201716,0.8537869224943195,87.50%,63.66%,0.268
355,2058400,379582,981,0,10773,1665415,0.18440633501748932,0.8147925573260785,283600,34749,246904,0.12252820874471086,0.8706064880112835,1774800,344833,1418511,0.19429400495830515,0.7992511832319135,1.0,0.8774717912552892,0.8558491661826931,100.00%,45.28%,0.328
360,2087400,385010,991,0,10911,1689107,0.18444476382102137,0.814893647599885,287600,35542,250104,0.12358136300417247,0.869624478442281,1799800,349468,1439003,0.19417046338482052,0.799534948327592,1.0,0.8764186369958276,0.8546101611715619,75.00%,38.47%,0.469
365,2116400,390376,1007,0,11082,1712148,0.18445284445284446,0.8147027972027973,291600,35936,253424,0.12323731138545953,0.8690809327846365,1824800,354440,1458724,0.1942349846558527,0.7993884261288908,1.0,0.8767626886145404,0.8550149277818123,100.00%,49.59%,0.302
370,2145400,395799,1019,0,11210,1736114,0.1844872751002144,0.814926354059849,295600,36482,257116,0.12341677943166442,0.8698105548037889,1849800,359317,1478998,0.19424640501675858,0.7995448156557465,1.0,0.8765832205683356,0.8548037889039243,62.25%,35.50%,0.538
375,2174400,401124,1032,0,11383,1759540,0.18447571743929359,0.8149167586460633,299600,37274,260289,0.12441255006675568,0.8687883845126836,1874800,363850,1499251,0.1940740345636868,0.7996858331555365,1.0,0.8755874499332443,0.853632294039111,83.00%,36.09%,0.451
380,2203400,406577,1048,0,11572,1782433,0.1845225560497413,0.8146741399655079,303600,37274,264016,0.1227733860342556,0.8696179183135705,1899800,369303,1518417,0.19439046215391093,0.7992509737867144,1.0,0.8772266139657444,0.8555607223126405,87.50%,49.84%,0.351
385,2232400,412126,1061,0,11737,1806576,0.18461118079197275,0.8149856656513169,307600,38162,266990,0.12406371911573472,0.8679778933680105,1924800,373964,1539586,0.1942871986699917,0.799868038237739,1.0,0.8759362808842652,0.8540426833932533,74.00%,23.50%,0.563
390,2261400,417282,1075,0,11901,1829779,0.18452374635181745,0.8148735296718846,311600,39647,269772,0.12723684210526315,0.8657637997432606,1949800,377635,1560007,0.1936788388552672,0.800085649810237,1.0,0.8727631578947368,0.8503095975232199,75.00%,37.91%,0.473
395,2290400,422507,1092,0,12088,1852267,0.18446865176388405,0.814463412504366,315600,40048,273203,0.12689480354879595,0.8656622306717364,1974800,382459,1579064,0.19366973870771723,0.7996070488150698,1.0,0.873105196451204,0.8507119958249459,100.00%,70.19%,0.179
400,2319400,427936,1103,0,12195,1876719,0.1845028886781064,0.8148732430801069,319600,41115,276214,0.12864518147684606,0.8642490613266584,1999800,386821,1600505,0.19342984298429844,0.8003325332533253,1.0,0.8713548185231539,0.8486527276742988,87.50%,39.75%,0.412
405,2348400,433355,1117,0,12349,1900116,0.184532021802078,0.8148450008516437,323600,41614,279559,0.12859703337453646,0.8639029666254635,2024800,391741,1620557,0.19347145397076254,0.8003541090478072,1.0,0.8714029666254636,0.8487093725005453,87.50%,40.25%,0.408
410,2377400,439299,1132,0,12520,1923328,0.18478127366030117,0.8147472028266173,327600,42144,283128,0.12864468864468864,0.8642490842490842,2049800,397155,1640200,0.19375304907795882,0.8001756268904283,1.0,0.8713553113553114,0.8486533074768369,75.00%,30.34%,0.518
415,2406400,444364,1147,0,12680,1946493,0.1846592420212766,0.814627659574468,331600,42144,286728,0.1270928829915561,0.8646803377563329,2074800,402220,1659765,0.193859649122807,0.7999638519375362,1.0,0.8729071170084439,0.8504789611864046,100.00%,47.38%,0.316
