Network DDoS Simulation Results
Timestamp,2025-10-23_17-11-08
Simulation Duration,900s
Number of Servers,8
Processing Power,250 req/sec
Queue Size,400
Legitimate Clients,400
Malicious Clients,150
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,40 req/sec
Request Timeout,8s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,6119600
Total Served Requests,964570
Total Dropped - Queue Full,2549
Total Dropped - Timeout,1675
Total Dropped - High Load,27168
Total Dropped - No Server,5123638
Overall Success Rate,15.76%
Overall Drop Rate,84.24%

Probability Analysis
Bandwidth Exhaustion,100.00%
Resource Depletion,90.50%
Successful Attack,88.27%
Total Processing Capacity,2000 req/sec
Capacity Threshold,1600 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,124181,120169,96.77%,100.00%,133.5 req/sec,316,0.25%,378,0.30%,3318,2.67%,4012,3.23%,100.0%,86.2%,100.0%,46.2%,400,184.8,0.000,0.373,2.9s,0.3%
NetworkServer1,122540,118721,96.88%,100.00%,131.9 req/sec,312,0.25%,199,0.16%,3308,2.70%,3819,3.12%,100.0%,83.4%,100.0%,42.4%,400,169.5,0.000,0.407,1.8s,0.2%
NetworkServer2,124180,120216,96.81%,100.00%,133.6 req/sec,317,0.26%,307,0.25%,3340,2.69%,3964,3.19%,100.0%,88.1%,100.0%,51.8%,400,207.1,0.000,0.332,3.8s,0.4%
NetworkServer3,125590,121599,96.82%,100.00%,135.1 req/sec,324,0.26%,284,0.23%,3383,2.69%,3991,3.18%,100.0%,81.8%,100.0%,45.4%,400,181.5,0.000,0.395,3.6s,0.4%
NetworkServer4,125335,121336,96.81%,100.00%,134.8 req/sec,321,0.26%,218,0.17%,3460,2.76%,3999,3.19%,100.0%,87.1%,100.0%,43.4%,400,173.7,0.000,0.385,3.5s,0.4%
NetworkServer5,123878,120032,96.90%,100.00%,133.4 req/sec,315,0.25%,111,0.09%,3420,2.76%,3846,3.10%,100.0%,90.0%,100.0%,49.1%,400,196.6,0.000,0.340,3.3s,0.4%
NetworkServer6,125021,121243,96.98%,100.00%,134.7 req/sec,321,0.26%,0,0.00%,3457,2.77%,3778,3.02%,100.0%,86.6%,100.0%,48.4%,400,193.6,0.000,0.358,1.6s,0.2%
NetworkServer7,125237,121254,96.82%,100.00%,134.7 req/sec,323,0.26%,178,0.14%,3482,2.78%,3983,3.18%,100.0%,87.2%,100.0%,47.1%,400,188.5,0.000,0.363,2.3s,0.3%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score
65,441600,69988,186,0,1906,368326,0.1584873188405797,0.8388088768115942,51600,3432,47922,0.06651162790697675,0.9287209302325582,390000,66556,320404,0.17065641025641026,0.821548717948718,1.0,0.9334883720930233,0.921751025991792,87.50%,31.84%,0.459
70,475600,74983,201,0,2059,396497,0.15765979814970563,0.8384293523969722,55600,3432,51922,0.06172661870503597,0.9338489208633094,420000,71551,344575,0.17035952380952382,0.8204166666666667,1.0,0.9382733812949641,0.9273804485823107,87.50%,52.66%,0.334
75,509600,80512,212,0,2186,425619,0.15799058084772372,0.839907770800628,59600,4144,55159,0.06953020134228188,0.9254865771812081,450000,76368,370460,0.16970666666666667,0.8232444444444444,1.0,0.9304697986577182,0.9181997631267271,50.00%,30.34%,0.618
80,543450,85531,229,0,2360,453492,0.15738522403164965,0.8392326800993651,63600,4637,58442,0.07290880503144655,0.9188993710691824,479850,80894,395050,0.16858184849432115,0.8232781077420027,1.0,0.9270911949685534,0.9142249352571217,87.50%,51.97%,0.338
85,577450,90624,243,0,2506,482436,0.15693826305307818,0.840219932461685,67600,5253,61978,0.07770710059171598,0.9168343195266272,509850,85371,420458,0.16744336569579288,0.8246700009806806,1.0,0.922292899408284,0.9085798816568048,75.00%,46.59%,0.420
90,611450,95695,256,0,2652,511405,0.15650502902935645,0.8411366424073923,71600,5253,65978,0.0733659217877095,0.9214804469273743,539850,90442,445427,0.16753172177456702,0.8250940075947022,1.0,0.9266340782122905,0.9136871508379888,100.00%,38.81%,0.367
95,645450,100781,270,0,2798,539571,0.15614067704702145,0.8407142303819041,75600,5562,69661,0.07357142857142857,0.9214417989417989,569850,95219,469910,0.16709484952180398,0.8246205141703957,1.0,0.9264285714285714,0.9134453781512606,87.50%,57.97%,0.302
100,679450,106419,285,0,2947,568531,0.15662521156818016,0.8415085731106041,79600,6468,72714,0.08125628140703517,0.9134924623115578,599850,99951,495817,0.16662665666416604,0.8265683087438527,1.0,0.9187437185929648,0.9044043748152528,75.00%,34.94%,0.490
105,713450,112009,301,0,3133,596148,0.15699628565421545,0.8403980657369122,83600,7197,75958,0.08608851674641148,0.9085885167464115,629850,104812,520190,0.16640787489084702,0.8258950543780265,1.0,0.9139114832535885,0.8987193920630453,87.50%,52.62%,0.334
110,747450,117430,314,0,3270,625121,0.15710749882935313,0.8411331861662987,87600,7222,79516,0.08244292237442923,0.9077168949771689,659850,110208,545605,0.16701977722209593,0.8268621656437068,1.0,0.9175570776255708,0.9030083266183186,89.50%,35.50%,0.429
115,781450,122671,329,0,3417,653233,0.15697869345447565,0.8407178962185681,91600,8155,82687,0.08902838427947599,0.9026965065502184,689850,114516,570546,0.1660013046314416,0.827058056099152,1.0,0.910971615720524,0.895260724377087,87.50%,50.78%,0.345
120,815450,128426,343,0,3564,681918,0.15749095591391257,0.8410386902937028,95600,8858,86217,0.09265690376569037,0.9018514644351464,719850,119568,595701,0.16610127109814546,0.8275349031048135,1.0,0.9073430962343096,0.8909918779227173,63.75%,33.56%,0.544
125,849450,133832,357,0,3721,710491,0.15755135676025664,0.8412137265289304,99600,9538,89502,0.09576305220883534,0.8986144578313253,749850,124294,620989,0.1657584850303394,0.8281509635260386,1.0,0.9042369477911647,0.8873375856366643,76.25%,28.09%,0.526
130,883450,138843,372,0,3885,738377,0.15715999773614805,0.8406067123210142,103600,9926,92963,0.09581081081081082,0.8973262548262548,779850,128917,645414,0.16530999551195744,0.8276130025004809,1.0,0.9041891891891892,0.8872813990461049,87.50%,56.19%,0.313
135,917450,144206,384,0,4031,767411,0.15718131778298544,0.841273093901575,107600,10467,96278,0.09727695167286245,0.8947769516728624,809850,133739,671133,0.16514045810952646,0.8287127245786257,1.0,0.9027230483271376,0.8855565274436913,100.00%,38.06%,0.372
140,951450,149315,398,0,4174,795904,0.15693415313468917,0.8413221924431131,111600,11147,99738,0.09988351254480286,0.8937096774193548,839850,138168,696166,0.16451509198071085,0.8289170685241413,1.0,0.9001164874551971,0.8824899852414084,100.00%,45.59%,0.326
145,985450,154664,412,0,4302,824283,0.15694758739662085,0.841236998325638,115600,11457,103132,0.09910899653979238,0.8921453287197232,869850,143207,721151,0.16463413232166466,0.8290521354256482,1.0,0.9008910034602076,0.8834011805414208,87.50%,50.44%,0.347
150,1019450,160288,426,0,4470,852722,0.157229878856246,0.8412555789886703,119600,12212,106619,0.10210702341137123,0.8914632107023411,899850,148076,746103,0.16455631494137912,0.8291415235872646,1.0,0.8978929765886288,0.8798740901042691,87.50%,42.78%,0.393
155,1053450,165652,440,0,4625,881235,0.15724714034837914,0.8413308652522664,123600,12289,110619,0.09942556634304207,0.8949757281553398,929850,153363,770616,0.16493305371834166,0.8287530246814002,1.0,0.9005744336569579,0.883028745478774,81.50%,41.72%,0.424
160,1087450,171449,457,0,4818,908702,0.1576615016782381,0.8404772633224517,127600,13054,113830,0.10230407523510972,0.8920846394984326,959850,158395,794872,0.16502057613168725,0.8281210605823827,1.0,0.8976959247648902,0.8796422644292826,100.00%,57.00%,0.258
165,1121450,176874,469,0,4961,938211,0.1577190244772393,0.8414472334923536,131600,13054,117830,0.09919452887537994,0.8953647416413374,989850,163820,820381,0.1654998232055362,0.828793251502753,1.0,0.9008054711246201,0.8833005542642589,75.00%,24.53%,0.553
170,1155450,182406,484,0,5168,966160,0.15786576658444762,0.8410679821714484,135600,13549,121309,0.0999188790560472,0.8946091445427728,1019850,168857,844851,0.1655704270235819,0.8284071186939256,1.0,0.9000811209439528,0.8824483775811209,81.50%,33.41%,0.474
175,1189450,187547,500,0,5337,994032,0.15767539619151708,0.8406145697591324,139600,13824,124942,0.09902578796561605,0.895,1049850,173723,869090,0.16547411534981188,0.8278230223365243,1.0,0.900974212034384,0.8834990729816282,87.50%,58.09%,0.301
180,1223450,192910,515,0,5489,1022274,0.15767706077077118,0.8404740692304549,143600,14320,128340,0.09972144846796657,0.8937325905292479,1079850,178590,893934,0.1653840811223781,0.8278316432837894,1.0,0.9002785515320334,0.8826806488612158,87.50%,65.22%,0.259
185,1257450,198489,528,0,5620,1051153,0.15785041154717883,0.8408294564396198,147600,15163,131604,0.10273035230352304,0.8916260162601626,1109850,183326,919549,0.16518088029913952,0.8285344866423391,1.0,0.897269647696477,0.8791407619958553,87.50%,46.41%,0.372
190,1291450,203600,541,0,5760,1080245,0.15765225134538696,0.8413380308955051,151600,15558,135204,0.10262532981530342,0.8918469656992084,1139850,188042,945041,0.164970829495109,0.8290924244418125,1.0,0.8973746701846965,0.879264317864349,83.50%,35.53%,0.453
195,1325450,208764,554,0,5884,1108949,0.15750424384171413,0.8415157116451016,155600,15558,138914,0.09998714652956298,0.8927634961439589,1169850,193206,970035,0.1651545069880754,0.8291960507757404,1.0,0.900012853470437,0.8823680629063965,87.50%,35.12%,0.439
200,1359450,214247,569,0,6021,1136908,0.15759829342748904,0.8411475228952885,159600,16207,142514,0.10154761904761905,0.8929448621553885,1199850,198040,994394,0.16505396507896822,0.8287652623244572,1.0,0.898452380952381,0.880532212885154,87.50%,47.81%,0.363
205,1393450,219687,582,0,6144,1165609,0.157656894757616,0.8413183106677671,163600,16842,145871,0.10294621026894865,0.8916320293398533,1229850,202845,1019738,0.16493474814001707,0.8291564011871366,1.0,0.8970537897310513,0.8788868114482957,87.50%,39.16%,0.415
210,1427450,225603,598,0,6319,1193513,0.1580461662404988,0.8409611545062874,167600,17630,148781,0.1051909307875895,0.8877147971360382,1259850,207973,1044732,0.16507758860181768,0.8292511013215859,1.0,0.8948090692124105,0.8762459637793065,87.50%,38.81%,0.417
215,1461450,230773,612,0,6459,1221984,0.157906873310753,0.8409832700400287,171600,18155,152364,0.10579836829836829,0.887902097902098,1289850,212618,1069620,0.16483932240182966,0.8292592161879289,1.0,0.8942016317016317,0.8755313314136843,98.00%,44.56%,0.341
220,1495450,235922,625,0,6588,1250639,0.15775987161055202,0.8411193954996824,175600,18280,156364,0.1041002277904328,0.8904555808656036,1319850,217642,1094275,0.16489904155775278,0.8290904269424556,1.0,0.8958997722095672,0.8775291437759614,100.00%,46.12%,0.323
225,1529450,241240,639,0,6733,1278953,0.1577299029062735,0.8410376279054562,179600,18848,159661,0.10494432071269488,0.8889810690423162,1349850,222392,1119292,0.16475312071711673,0.829197318220543,1.0,0.8950556792873051,0.8765360932791825,87.50%,53.44%,0.329
230,1563450,246639,651,0,6861,1308172,0.15775304614794206,0.8415261121238287,183600,19456,163137,0.10596949891067538,0.888545751633987,1379850,227183,1145035,0.1646432583251803,0.8298257056926478,1.0,0.8940305010893246,0.8753300012815584,87.50%,29.75%,0.471
235,1597450,251760,665,0,7006,1336593,0.15760117687564557,0.8415061504272434,187600,19856,166717,0.10584221748400853,0.888683368869936,1409850,231904,1169876,0.16448842075398093,0.8297875660531262,1.0,0.8941577825159914,0.8754797441364605,87.50%,39.09%,0.415
240,1631450,257018,679,0,7156,1365295,0.15753961200159367,0.8416623249256796,191600,20106,170441,0.10493736951983298,0.8895668058455115,1439850,236912,1194854,0.16453936173907005,0.8298461645310276,1.0,0.895062630480167,0.8765442711531376,87.50%,35.22%,0.439
245,1665450,262226,693,0,7314,1394017,0.15745053889339217,0.8418289351226396,195600,20106,174441,0.10279141104294479,0.8918251533742332,1469850,242120,1219576,0.16472429159438037,0.8297282035581862,1.0,0.8972085889570552,0.8790689281847709,62.50%,33.59%,0.548
250,1699450,267719,709,0,7463,1421889,0.15753273117773398,0.8414845979581629,199600,20315,177991,0.10177855711422845,0.8917384769539078,1499850,247404,1243898,0.16495249524952496,0.8293482681601494,1.0,0.8982214428857715,0.8802605210420842,76.25%,46.72%,0.415
255,1733450,273288,723,0,7644,1450750,0.15765554241541435,0.8417416135452421,203600,21179,181297,0.10402259332023575,0.8904567779960707,1529850,252109,1269453,0.16479328038696603,0.8297891950191195,1.0,0.8959774066797642,0.8776204784467815,71.25%,28.28%,0.545
260,1767450,278438,740,0,7829,1478198,0.1575365639763501,0.841193244504795,207600,22004,184004,0.10599229287090559,0.8863391136801542,1559850,256434,1294194,0.16439657659390325,0.8296913164727377,1.0,0.8940077071290944,0.8753031848577582,100.00%,63.91%,0.217
265,1801450,284409,755,0,7981,1506417,0.15787782064448083,0.841074134724805,211600,22746,187532,0.10749527410207939,0.8862570888468809,1589850,261663,1318885,0.16458345126898763,0.8295656822970721,1.0,0.8925047258979206,0.8735349716446125,87.50%,53.53%,0.329
270,1835450,289881,767,0,8124,1535228,0.15793456645509277,0.8412754365414477,215600,23515,190861,0.10906771799628942,0.8852551020408164,1619850,266366,1344367,0.16443868259406735,0.8299330184893663,1.0,0.8909322820037106,0.8716850376514241,76.25%,40.62%,0.451
275,1869450,295379,783,0,8302,1563394,0.1580031560084517,0.8411452566262805,219600,23909,194200,0.1088752276867031,0.8843351548269581,1649850,271470,1369194,0.16454223111191926,0.8298899899990908,1.0,0.8911247723132969,0.8719114968391728,85.00%,44.44%,0.393
280,1903450,301060,796,0,8431,1592231,0.15816543644435105,0.8413449263180015,223600,24756,197367,0.11071556350626117,0.8826788908765653,1679850,276304,1394864,0.16448135250171148,0.8303503288984135,1.0,0.8892844364937388,0.8697463958749868,75.00%,24.44%,0.553
285,1937450,306167,812,0,8607,1619736,0.15802575550336784,0.840875893571447,227600,25448,200840,0.11181019332161687,0.8824253075571178,1709850,280719,1418896,0.16417755943503817,0.8298365353685996,1.0,0.8881898066783831,0.8684585960922154,98.00%,60.38%,0.246
290,1971450,311441,823,0,8711,1649367,0.1579756017144741,0.841462375408963,231600,25858,204305,0.11164939550949914,0.8821459412780657,1739850,285583,1445062,0.16414231111877461,0.830567002902549,1.0,0.8883506044905009,0.8686477699888245,81.00%,29.56%,0.499
295,2005450,316628,838,0,8843,1677435,0.15788376673564536,0.8412655513725099,235600,26757,207487,0.11356960950764007,0.8806748726655348,1769850,289871,1469948,0.16378280645252422,0.8305494815944854,1.0,0.8864303904923599,0.8663886946968941,75.00%,48.62%,0.408
300,2039450,321696,852,0,8988,1705912,0.15773664468361567,0.8412817181102749,239600,27026,211192,0.11279632721202003,0.8814357262103506,1799850,294670,1494720,0.16371919882212407,0.8304692057671472,1.0,0.88720367278798,0.867298438574094,87.50%,57.09%,0.307
305,2073600,327288,866,0,9139,1734762,0.15783564814814816,0.8414192708333333,243600,27144,215064,0.11142857142857143,0.8828571428571429,1830000,300144,1519698,0.16401311475409835,0.8304360655737705,1.0,0.8885714285714286,0.8689075630252101,66.00%,44.16%,0.471
310,2107600,332819,881,0,9319,1763077,0.15791374074776998,0.8413726513569937,247600,27144,219064,0.10962843295638126,0.8847495961227787,1860000,305675,1544013,0.16434139784946236,0.8301145161290323,1.0,0.8903715670436188,0.8710253729924926,100.00%,40.75%,0.355
315,2141600,338313,896,0,9488,1791419,0.15797207695181173,0.8413349831901382,251600,27537,222664,0.10944753577106518,0.8849920508744038,1890000,310776,1568755,0.16443174603174604,0.8300291005291005,1.0,0.8905524642289349,0.8712381932105115,75.00%,41.69%,0.450
320,2175600,343450,910,0,9646,1820020,0.15786449715021145,0.8414120242691672,255600,27612,226581,0.1080281690140845,0.8864671361502348,1920000,315838,1593439,0.16449895833333333,0.8299161458333333,1.0,0.8919718309859155,0.8729080364540182,87.50%,43.72%,0.388
325,2209600,348792,924,0,9765,1848657,0.15785300506879074,0.8414853367125271,259600,27612,230443,0.10636363636363637,0.8876848998459168,1950000,321180,1618214,0.1647076923076923,0.8298533333333333,1.0,0.8936363636363637,0.8748663101604278,87.50%,40.22%,0.409
330,2243600,353914,939,0,9904,1876477,0.1577438045997504,0.8412016402210732,263600,27862,234071,0.10569802731411229,0.8879779969650986,1980000,326052,1642406,0.16467272727272728,0.8294979797979798,1.0,0.8943019726858877,0.8756493796304562,100.00%,67.69%,0.194
335,2277600,359655,952,0,10041,1905617,0.15790964172813488,0.8415042149631191,267600,28076,238071,0.10491778774289985,0.889652466367713,2010000,331579,1667546,0.1649646766169154,0.8296248756218906,1.0,0.8950822122571002,0.8765673085377649,65.00%,37.66%,0.514
340,2311600,365313,968,0,10207,1933661,0.15803469458383804,0.8413376016611871,271600,28569,241432,0.10518777614138439,0.8889248895434463,2040000,336744,1692229,0.1650705882352941,0.8295240196078432,1.0,0.8948122238586156,0.8762496751277831,75.00%,40.66%,0.456
345,2345600,370494,980,0,10337,1961941,0.15795276261937244,0.8412593792633015,275600,28670,245432,0.10402757619738752,0.8905370101596517,2070000,341824,1716509,0.16513236714975846,0.8292314009661835,1.0,0.8959724238026124,0.8776146162383676,100.00%,51.50%,0.291
350,2379600,375978,995,0,10521,1990965,0.1580005042864347,0.8415200033619096,279600,29047,248897,0.10388769670958513,0.890189556509299,2100000,346931,1742068,0.1652052380952381,0.8295561904761904,1.0,0.8961123032904149,0.8777791803416646,87.50%,30.19%,0.469
355,2413600,381473,1010,0,10649,2018896,0.15805145840238646,0.8412972323500165,283600,30271,251758,0.10673836389280678,0.887722143864598,2130000,351202,1767138,0.16488356807511736,0.8296422535211267,1.0,0.8932616361071932,0.8744254542437567,83.50%,43.91%,0.403
360,2447600,386566,1025,0,10792,2047093,0.15793675437162935,0.8411954567739827,287600,30656,255086,0.10659248956884562,0.8869471488178025,2160000,355910,1792007,0.16477314814814814,0.8296328703703704,1.0,0.8934075104311544,0.8745970710954758,87.50%,60.91%,0.285
365,2481600,391940,1038,0,10915,2076084,0.15793842682140555,0.8414075596389426,291600,31272,258692,0.10724279835390947,0.8871467764060357,2190000,360668,1817392,0.16468858447488585,0.8298593607305936,1.0,0.8927572016460905,0.8738320019365771,86.00%,45.34%,0.384
370,2515600,397450,1053,0,11076,2104567,0.15799411671171887,0.8414278899666083,295600,31295,262558,0.10586941813261164,0.8882205683355886,2220000,366155,1842009,0.1649346846846847,0.8297337837837838,1.0,0.8941305818673884,0.875447743373398,96.00%,39.44%,0.379
375,2549600,402569,1066,0,11223,2133636,0.15789496391590838,0.8416712425478506,299600,31614,266296,0.10552069425901202,0.8888384512683578,2250000,370955,1867340,0.1648688888888889,0.8299288888888889,1.0,0.894479305740988,0.8758580067541035,50.00%,31.44%,0.611
380,2583600,407845,1081,0,11395,2161842,0.1578591887289054,0.8415846106208391,303600,31889,270008,0.10503623188405797,0.8893544137022398,2280000,375956,1891834,0.16489298245614034,0.8297517543859649,1.0,0.894963768115942,0.8764279624893435,62.50%,41.00%,0.504
385,2617600,413066,1093,0,11524,2190029,0.1578033312958435,0.8414753973105135,307600,31889,273691,0.1036703511053316,0.8897626788036411,2310000,381177,1916338,0.1650116883116883,0.8295835497835498,1.0,0.8963296488946684,0.878034881052551,93.50%,53.16%,0.307
390,2651600,418485,1109,0,11680,2218691,0.15782357821692564,0.8415598129431286,311600,32551,277143,0.10446405648267008,0.8894191270860077,2340000,385934,1941548,0.16492905982905984,0.8297213675213675,1.0,0.8955359435173299,0.8771011100203882,89.50%,45.50%,0.369
395,2685600,424177,1125,0,11843,2246666,0.15794496574322311,0.8413888888888889,315600,32683,281143,0.10355830164765525,0.890820659062104,2370000,391494,1965523,0.16518734177215189,0.8293345991561182,1.0,0.8964416983523448,0.878166703943935,87.50%,50.44%,0.347
400,2719600,429254,1137,0,11951,2276065,0.15783718193852037,0.8417241506103839,319600,32721,284955,0.1023811013767209,0.89159887359199,2400000,396533,1991110,0.16522208333333332,0.8296291666666666,1.0,0.8976188986232791,0.8795516454391518,62.50%,33.38%,0.550
405,2753600,434560,1153,0,12131,2303531,0.157815223707147,0.841376743172574,323600,33000,288781,0.10197775030902348,0.8924011124845488,2430000,401560,2014750,0.16525102880658435,0.8291152263374486,1.0,0.8980222496909765,0.8800261761070313,100.00%,63.28%,0.220
410,2787600,439873,1166,0,12286,2332443,0.15779631223991963,0.8415464916056823,327600,33125,292646,0.10111416361416362,0.8933028083028083,2460000,406748,2039797,0.16534471544715448,0.8291857723577236,1.0,0.8988858363858364,0.8810421604539251,87.50%,51.78%,0.339
415,2821600,445258,1180,0,12414,2360720,0.15780337397221433,0.8414778848880068,331600,33125,296646,0.09989445114595899,0.8945898673100121,2490000,412133,2064074,0.16551526104417671,0.8289453815261044,1.0,0.900105548854041,0.8824771162988718,100.00%,57.12%,0.257
