Network DDoS Simulation Results
Timestamp,2025-10-23_17-39-17
Simulation Duration,900s
Number of Servers,5
Processing Power,180 req/sec
Queue Size,300
Legitimate Clients,400
Malicious Clients,80
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,15 req/sec
Request Timeout,3s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,1799520
Total Served Requests,425314
Total Dropped - Queue Full,1489
Total Dropped - Timeout,20471
Total Dropped - High Load,13064
Total Dropped - No Server,1339182
Overall Success Rate,23.63%
Overall Drop Rate,76.37%

Probability Analysis
Bandwidth Exhaustion,100.00%
Resource Depletion,81.22%
Successful Attack,77.35%
Total Processing Capacity,900 req/sec
Capacity Threshold,720 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,92431,85200,92.18%,100.00%,94.7 req/sec,299,0.32%,4276,4.63%,2656,2.87%,7231,7.82%,100.0%,80.9%,100.0%,49.1%,300,147.4,0.000,0.376,2.1s,0.2%
NetworkServer1,92331,85631,92.74%,100.00%,95.1 req/sec,301,0.33%,3823,4.14%,2576,2.79%,6700,7.26%,100.0%,75.8%,96.3%,43.6%,289,130.9,0.000,0.430,2.6s,0.3%
NetworkServer2,91685,84845,92.54%,100.00%,94.3 req/sec,299,0.33%,3873,4.22%,2668,2.91%,6840,7.46%,100.0%,78.2%,100.0%,47.4%,300,142.3,0.000,0.397,3.7s,0.4%
NetworkServer3,93092,85638,91.99%,100.00%,95.2 req/sec,300,0.32%,4446,4.78%,2708,2.91%,7454,8.01%,100.0%,80.1%,100.0%,47.9%,300,143.7,0.000,0.387,2.7s,0.3%
NetworkServer4,90799,84000,92.51%,100.00%,93.3 req/sec,290,0.32%,4053,4.46%,2456,2.70%,6799,7.49%,100.0%,80.4%,100.0%,46.8%,300,140.5,0.000,0.392,3.7s,0.4%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score
250,499600,117273,407,5335,3599,372191,0.2347337870296237,0.7636749399519616,199600,37863,159396,0.18969438877755512,0.7985771543086172,300000,79410,218130,0.2647,0.7271,1.0,0.8103056112224449,0.7768301308499351,100.00%,46.33%,0.322
255,509600,119141,413,5556,3656,379944,0.23379317111459968,0.7644603610675039,203600,38294,162991,0.1880844793713163,0.8005451866404715,306000,80847,222509,0.2642058823529412,0.7271535947712419,1.0,0.8119155206286837,0.7787241419160984,80.00%,54.00%,0.356
260,519600,121299,422,5763,3738,387599,0.23344688221709006,0.7650538876058507,207600,38495,166382,0.1854287090558767,0.8014547206165703,312000,82804,226980,0.2653974358974359,0.7275,1.0,0.8145712909441233,0.7818485775813215,80.00%,46.60%,0.400
265,529600,123752,430,5842,3794,395159,0.23367069486404834,0.7651529456193353,211600,39421,169707,0.18629962192816635,0.8020179584120983,318000,84331,231294,0.26519182389937107,0.7273396226415094,1.0,0.8137003780718337,0.7808239742021572,80.00%,36.20%,0.463
270,539600,126152,439,5955,3879,402524,0.23378799110452186,0.7650055596738324,215600,40401,172438,0.1873886827458256,0.7998051948051949,324000,85751,236041,0.26466358024691355,0.7285216049382716,1.0,0.8126113172541745,0.7795427261813815,60.00%,39.40%,0.524
275,549600,128335,447,6004,3954,409878,0.2335061863173217,0.7647070596797672,219600,41217,175975,0.1876912568306011,0.8013433515482696,330000,87118,239907,0.2639939393939394,0.7269909090909091,1.0,0.8123087431693989,0.7791867566698811,100.00%,58.80%,0.247
280,559600,130669,454,6147,4036,417947,0.23350428877769835,0.7658756254467477,223600,41776,179220,0.1868336314847943,0.801520572450805,336000,88893,244874,0.2645625,0.7287916666666666,1.0,0.8131663685152057,0.7801957276649479,43.00%,20.27%,0.706
285,569600,132965,463,6197,4138,424860,0.23343574438202247,0.7648490168539326,227600,42679,182083,0.18751757469244287,0.8000131810193322,342000,90286,248974,0.2639941520467836,0.7279941520467836,1.0,0.8124824253075571,0.779391088597126,100.00%,58.47%,0.249
290,579600,135496,472,6273,4200,432128,0.23377501725327812,0.7644461697722568,231600,43662,184994,0.18852331606217618,0.7987651122625216,348000,91834,253407,0.26389080459770115,0.7281810344827586,1.0,0.8114766839378238,0.7782078634562632,100.00%,62.07%,0.228
295,589600,138022,477,6369,4247,439835,0.2340943012211669,0.7648032564450475,235600,44486,188428,0.1888200339558574,0.799779286926995,354000,93536,257776,0.26422598870056496,0.728180790960452,1.0,0.8111799660441426,0.7778587835813443,80.00%,38.00%,0.452
300,599600,140364,487,6379,4336,447007,0.23409606404269512,0.7641911274182789,239600,45026,191579,0.18792153589315527,0.7995784641068447,360000,95338,261807,0.2648277777777778,0.7272416666666667,1.0,0.8120784641068447,0.7789158401256996,100.00%,61.80%,0.229
305,609600,142803,494,6603,4398,454436,0.23425688976377954,0.7643225065616798,243600,45769,194813,0.18788587848932675,0.7997249589490969,366000,97034,266226,0.26512021857923496,0.7273934426229508,1.0,0.8121141215106733,0.7789577900125567,80.00%,52.40%,0.366
310,619600,145341,501,6703,4452,462266,0.2345723047127179,0.7648837959974177,247600,46814,198051,0.18907108239095316,0.7998828756058158,372000,98527,270918,0.26485752688172043,0.7282741935483871,1.0,0.8109289176090468,0.7775634324812316,40.00%,19.80%,0.721
315,629600,147877,510,6746,4529,469307,0.23487452350698856,0.7641232528589581,251600,48014,200792,0.19083465818759937,0.798060413354531,378000,99863,275261,0.2641878306878307,0.7282037037037037,1.0,0.8091653418124006,0.7754886374263537,80.00%,36.73%,0.460
320,639600,150123,519,6893,4600,476802,0.2347138836772983,0.764249530956848,255600,48703,203865,0.19054381846635368,0.797593896713615,384000,101420,279830,0.2641145833333333,0.7287239583333334,1.0,0.8094561815336463,0.7758308018042898,71.00%,39.47%,0.479
325,649600,152356,527,6990,4664,484236,0.23453817733990148,0.7641887315270935,259600,49475,207165,0.19058166409861324,0.7980161787365178,390000,102881,284061,0.2637974358974359,0.7283615384615385,1.0,0.8094183359013868,0.7757862775310432,80.00%,49.80%,0.381
330,659600,154466,534,7117,4719,492031,0.2341813220133414,0.7647073984232868,263600,49880,210375,0.18922610015174507,0.7980842185128983,396000,104586,288773,0.2641060606060606,0.7292247474747475,1.0,0.810773899848255,0.7773810586450057,100.00%,42.20%,0.347
335,669600,156986,542,7167,4789,499421,0.23444743130227,0.7645146356033453,267600,50855,213561,0.19004110612855007,0.7980605381165919,402000,106131,293027,0.26400746268656716,0.7289228855721394,1.0,0.8099588938714499,0.7764222280840587,60.00%,42.33%,0.506
340,679600,159425,552,7294,4877,506271,0.23458652148322542,0.7636756915832843,271600,51515,216578,0.1896723122238586,0.7974153166421207,408000,107910,296987,0.26448529411764704,0.7279093137254902,1.0,0.8103276877761414,0.7768561032660487,100.00%,72.07%,0.168
345,689600,161686,559,7473,4942,514217,0.23446345707656613,0.7644881090487239,275600,52200,220312,0.18940493468795355,0.7993904208998549,414000,109486,301378,0.2644589371980676,0.7279661835748792,1.0,0.8105950653120464,0.7771706650729959,80.00%,42.87%,0.423
350,699600,164151,568,7531,5029,521413,0.23463550600343053,0.7640666094911378,279600,53194,223378,0.19025035765379114,0.7989198855507869,420000,110957,305566,0.2641833333333333,0.7275380952380952,1.0,0.8097496423462088,0.7761760498190692,80.00%,55.20%,0.349
355,709600,166093,576,7746,5091,529339,0.23406567080045096,0.764870349492672,283600,53194,227084,0.1875669957686883,0.8007193229901269,426000,112899,310001,0.2650211267605634,0.7277018779342723,1.0,0.8124330042313117,0.7793329461544843,97.00%,43.87%,0.349
360,719600,168728,586,7873,5189,536283,0.23447470817120622,0.7642176209005003,287600,54174,230168,0.18836578581363003,0.8003059805285119,432000,114554,313988,0.2651712962962963,0.7268240740740741,1.0,0.8116342141863699,0.7783931931604352,80.00%,57.40%,0.336
365,729600,171017,593,7979,5230,544168,0.2343983004385965,0.7647615131578948,291600,54850,233580,0.18810013717421126,0.8010288065843622,438000,116167,318567,0.2652214611872146,0.7273219178082192,1.0,0.8118998628257887,0.7787057209715161,60.00%,36.87%,0.539
370,739600,173093,601,8150,5287,551668,0.23403596538669552,0.7648810167658193,295600,55243,236934,0.18688430311231394,0.8015358592692828,444000,117850,322884,0.2654279279279279,0.7272162162162162,1.0,0.813115696887686,0.780136113985513,100.00%,46.73%,0.320
375,749600,175357,612,8286,5367,558610,0.23393409818569905,0.7642409284951974,299600,55751,240226,0.18608477970627504,0.8018224299065421,450000,119606,326670,0.2657911111111111,0.7259333333333333,1.0,0.813915220293725,0.7810767297573235,100.00%,84.53%,0.093
380,759600,177806,618,8380,5444,566521,0.23407846234860452,0.7648275408109532,303600,56513,243827,0.1861429512516469,0.8031192358366271,456000,121293,331074,0.2659934210526316,0.7260394736842105,1.0,0.8138570487483531,0.7810082926451213,100.00%,48.73%,0.308
385,769600,180155,626,8524,5524,573989,0.2340891372141372,0.7648947505197505,307600,57000,247184,0.18530559167750324,0.8035890767230169,462000,123155,335329,0.26656926406926407,0.7258203463203463,1.0,0.8146944083224967,0.7819934215558785,80.00%,46.80%,0.399
390,779600,182102,634,8710,5604,581548,0.23358388917393536,0.7651308363263212,311600,57211,250906,0.18360397946084725,0.8052182284980745,468000,124891,339352,0.2668611111111111,0.7251111111111112,1.0,0.8163960205391527,0.7839953182813562,100.00%,60.13%,0.239
395,789600,184429,643,8890,5686,589022,0.233572695035461,0.7652494934143871,315600,57669,254221,0.18272813688212927,0.8055164765525982,474000,126760,343691,0.26742616033755273,0.7250864978902953,1.0,0.8172718631178707,0.785025721315142,100.00%,55.33%,0.268
400,799600,186817,650,9084,5756,596738,0.23363806903451725,0.7656678339169585,319600,58328,257821,0.18250312891113893,0.8066989987484355,480000,128489,348001,0.2676854166666667,0.7250020833333334,1.0,0.817496871088861,0.7852904365751306,60.00%,33.00%,0.562
405,809600,189243,659,9205,5841,603988,0.23374876482213439,0.7654310770750988,323600,59213,260817,0.18298207663782448,0.8059857849196539,486000,130030,352376,0.2675514403292181,0.7250534979423868,1.0,0.8170179233621755,0.7847269686613829,78.00%,39.07%,0.454
410,819600,191497,668,9349,5918,611394,0.2336469009272816,0.7654087359687652,327600,59976,263917,0.18307692307692308,0.8056074481074481,492000,131521,356826,0.26731910569105694,0.7252560975609756,1.0,0.8169230769230769,0.7846153846153847,80.00%,46.27%,0.402
415,829600,194351,676,9436,6000,618663,0.23427073288331726,0.7651579074252652,331600,61101,267037,0.18426115802171292,0.8052985524728589,498000,133250,361062,0.267570281124498,0.7250240963855422,1.0,0.815738841978287,0.7832221670332788,62.00%,26.27%,0.594
420,839600,196761,686,9589,6097,625440,0.23435088137208193,0.7644259171033826,335600,61822,269981,0.18421334922526816,0.8044725864123957,504000,134939,365048,0.2677361111111111,0.7243015873015873,1.0,0.8157866507747318,0.7832784126761552,100.00%,61.80%,0.229
425,849600,199323,696,9686,6181,632755,0.23460805084745762,0.7642631826741996,339600,62630,272945,0.1844228504122497,0.8037249705535925,510000,136693,369496,0.2680254901960784,0.7245019607843137,1.0,0.8155771495877503,0.783031940691471,80.00%,58.60%,0.328
430,859600,201868,703,9782,6229,640518,0.23483946021405305,0.7645788738948348,343600,63899,276021,0.18596915017462165,0.8033207217694994,516000,137969,374279,0.26738178294573645,0.7253468992248062,1.0,0.8140308498253783,0.7812127645004451,60.00%,29.33%,0.584
435,869600,203967,710,9826,6294,647901,0.23455266789328427,0.7644100735970561,347600,64839,278957,0.18653337169159953,0.8025230149597238,522000,139128,378770,0.26652873563218393,0.7256130268199233,1.0,0.8134666283084004,0.7805489744804711,100.00%,53.47%,0.279
440,879600,206264,720,9873,6388,655093,0.2344974988631196,0.7640677580718508,351600,65563,281925,0.18647042093287827,0.8018344709897611,528000,140701,383041,0.26647916666666666,0.7254564393939394,1.0,0.8135295790671218,0.7806230341966138,100.00%,77.47%,0.135
445,889600,208949,726,10011,6429,663142,0.2348797212230216,0.7647347122302158,355600,66534,285310,0.18710348706411697,0.8023340832395951,534000,142415,387843,0.26669475655430713,0.7262977528089888,1.0,0.812896512935883,0.7798782505128036,60.00%,18.87%,0.647
450,899600,211035,734,10102,6514,670523,0.23458759448643843,0.7646431747443309,359600,67361,288460,0.18732202447163515,0.8021690767519466,540000,143674,392165,0.26606296296296295,0.7262314814814815,1.0,0.8126779755283648,0.7796211476804292,80.00%,40.80%,0.435
455,909600,213526,745,10246,6616,677649,0.23474714160070362,0.764353562005277,363600,68033,291525,0.1871094609460946,0.8017739273927392,546000,145493,396370,0.26647069597069595,0.7259523809523809,1.0,0.8128905390539054,0.7798712224163593,80.00%,49.20%,0.385
460,919600,215935,753,10430,6684,685204,0.23481404958677685,0.7645400173988691,367600,69113,294628,0.1880114254624592,0.8014907508161044,552000,146822,401006,0.265981884057971,0.7264601449275362,1.0,0.8119885745375408,0.7788100876912245,60.00%,35.60%,0.546
465,929600,218117,762,10558,6748,692712,0.23463532702237522,0.7646084337349398,371600,69906,297676,0.1881216361679225,0.8010656620021529,558000,148211,405594,0.26561111111111113,0.7268709677419355,1.0,0.8118783638320775,0.7786804280377383,60.00%,42.87%,0.503
470,939600,220409,769,10740,6808,700239,0.2345774797786292,0.7647467007237122,375600,70669,300846,0.1881496272630458,0.8009744408945687,564000,149740,410133,0.2654964539007092,0.727186170212766,1.0,0.8118503727369542,0.7786474973375932,72.00%,37.53%,0.487
475,949600,222702,779,10868,6903,707423,0.23452190395956193,0.7645040016849199,379600,71202,304418,0.18757112750263435,0.8019441517386723,570000,151500,413873,0.2657894736842105,0.7260929824561404,1.0,0.8124288724973656,0.7793280852910184,80.00%,56.33%,0.342
480,959600,224887,787,11020,6969,715041,0.23435493955814923,0.764711338057524,383600,71686,307611,0.1868769551616267,0.8019056308654848,576000,153201,418450,0.2659739583333333,0.7264756944444445,1.0,0.8131230448383733,0.7801447586333803,80.00%,54.40%,0.354
485,969600,227257,794,11065,7033,722761,0.2343822194719472,0.7649061468646865,387600,72473,310722,0.18697884416924665,0.801656346749226,582000,154784,423104,0.26595189003436426,0.7269828178694158,1.0,0.8130211558307534,0.7800248892126509,73.00%,41.13%,0.461
490,979600,229678,802,11113,7100,729994,0.23446100449162924,0.764606982441813,391600,73241,314151,0.18703013278855976,0.8022242083758938,588000,156437,426956,0.26604931972789114,0.7261156462585034,1.0,0.8129698672114403,0.779964549660518,100.00%,54.20%,0.275
495,989600,231910,811,11251,7176,737262,0.23434721099434114,0.7644502829426031,395600,73779,317166,0.1864989888776542,0.8017340748230536,594000,158131,431347,0.26621380471380474,0.7261734006734006,1.0,0.8135010111223457,0.7805894248498186,100.00%,72.67%,0.164
500,999600,234250,817,11401,7228,745437,0.234343737494998,0.7651890756302521,399600,74514,320739,0.18647147147147147,0.8026501501501502,600000,159736,436099,0.26622666666666667,0.7268316666666667,1.0,0.8135285285285285,0.7806217982688571,60.00%,27.13%,0.597
505,1009600,237093,827,11446,7309,752454,0.2348385499207607,0.7646949286846276,403600,75787,323425,0.1877775024777007,0.8013503468780971,606000,161306,440475,0.2661815181518152,0.7268564356435644,1.0,0.8122224975222994,0.779085291202705,40.00%,28.73%,0.668
510,1019600,239277,835,11492,7366,759973,0.23467732444095724,0.7646783052177324,407600,76290,326910,0.18716879293424926,0.802036310107949,612000,162987,444555,0.2663186274509804,0.7263970588235295,1.0,0.8128312070657507,0.7798014200773538,100.00%,37.13%,0.377
515,1029600,241466,844,11708,7456,767081,0.23452408702408703,0.7644609557109557,411600,76895,329985,0.18681972789115647,0.8017128279883382,618000,164571,448804,0.26629611650485435,0.7262200647249191,1.0,0.8131802721088435,0.7802120848339337,100.00%,63.00%,0.222
520,1039600,243821,852,11761,7529,774864,0.23453347441323585,0.7647229703732205,415600,77590,333663,0.1866939364773821,0.8028464870067372,624000,166231,452962,0.26639583333333333,0.725900641025641,1.0,0.8133060635226179,0.7803600747324917,86.00%,45.80%,0.381
525,1049600,246082,860,11969,7594,782443,0.234453125,0.7649256859756097,419600,78124,336967,0.18618684461391802,0.8030672068636797,630000,167958,457445,0.2666,0.7261031746031746,1.0,0.813813155386082,0.7809566533953906,60.00%,39.47%,0.523
530,1059600,248148,867,12058,7650,789949,0.2341902604756512,0.7649339373348434,423600,78849,340115,0.18614022662889518,0.8029154863078376,636000,169299,461892,0.2661933962264151,0.7262452830188679,1.0,0.8138597733711048,0.7810114980836528,80.00%,56.53%,0.341
535,1069600,250539,876,12146,7725,797438,0.23423616305160808,0.7649448391922213,427600,79597,343423,0.18614826941066417,0.8031407857811038,642000,170942,466161,0.26626479750778814,0.726107476635514,1.0,0.8138517305893358,0.7810020359874539,80.00%,53.07%,0.362
540,1079600,252850,885,12334,7800,804680,0.23420711374583178,0.7648193775472397,431600,80458,346415,0.18641797961075068,0.802629749768304,648000,172392,470599,0.266037037037037,0.726233024691358,1.0,0.8135820203892493,0.780684729869705,80.00%,64.73%,0.292
545,1089520,255005,891,12508,7856,812441,0.23405261032381233,0.7651956825023863,435600,80682,350349,0.18522038567493113,0.8042906336088155,653920,174323,474600,0.2665815390261806,0.7257768534377294,1.0,0.8147796143250688,0.7820936639118456,80.00%,49.27%,0.384
550,1099520,257346,900,12694,7925,819978,0.23405304132712457,0.7653312354481956,439600,81070,353767,0.184417652411283,0.8047474977252047,659920,176276,478905,0.2671172263304643,0.7257016001939629,1.0,0.815582347588717,0.7830380559867259,88.00%,39.27%,0.412
555,1109520,259927,908,12787,8008,827202,0.2342697743168217,0.765110137717211,443600,82103,356851,0.1850834084761046,0.8044431920649233,665920,177824,483138,0.26703507928880343,0.7255195819317636,1.0,0.8149165915238954,0.782254813557524,60.00%,41.87%,0.509
560,1119520,262514,919,12924,8100,834392,0.23448799485493782,0.7649126411319137,447600,83162,359703,0.18579535299374442,0.8036260053619303,671920,179352,487613,0.26692463388498633,0.7257009763067032,1.0,0.8142046470062556,0.7814172317720655,60.00%,40.73%,0.516
565,1129520,264687,926,13074,8160,841840,0.23433582406686027,0.764926694525108,451600,83736,362886,0.1854207263064659,0.8035562444641275,677920,180951,492028,0.26692087561954214,0.725790653764456,1.0,0.8145792736935341,0.7818579690512166,80.00%,50.20%,0.379
570,1139520,267167,935,13168,8218,849285,0.2344557357483853,0.7648887250772255,455600,84784,365709,0.18609306409130816,0.8026975417032485,683920,182383,496744,0.26667300269037314,0.726318867703825,1.0,0.8139069359086919,0.7810669834219903,62.00%,45.67%,0.478
575,1149520,269406,942,13304,8289,856982,0.2343639084139467,0.7651167443802631,459600,85563,369220,0.18616840731070497,0.8033507397737163,689920,183843,501066,0.2664700255102041,0.7262668135435992,1.0,0.8138315926892951,0.7809783443403471,60.00%,35.80%,0.545
580,1159520,271312,949,13402,8375,864661,0.23398647716296397,0.7653054712294742,463600,85910,372445,0.18531061259706644,0.8033757549611734,695920,185402,505618,0.26641280606966317,0.7265461547304288,1.0,0.8146893874029335,0.7819875145916866,82.00%,49.40%,0.376
585,1169520,274059,959,13468,8470,871861,0.23433459880976812,0.7650642998837129,467600,87423,374978,0.18696107784431137,0.8019204448246364,701920,186636,510351,0.2658935491224071,0.7270785844540688,1.0,0.8130389221556886,0.7800457907713984,60.00%,42.87%,0.503
590,1179520,276574,967,13560,8529,879429,0.2344801275094954,0.7651290355398807,471600,88621,378016,0.1879156064461408,0.8015606446140797,707920,187953,514973,0.26550033902135833,0.7274451915470674,1.0,0.8120843935538592,0.7789228159457167,40.00%,28.07%,0.672
595,1189520,278922,977,13708,8608,886429,0.23448281659829176,0.764780751899926,475600,89464,380828,0.18810765349032801,0.8007317073170732,713920,189458,519309,0.26537707306140745,0.7274050313760645,1.0,0.811892346509672,0.778696878246673,80.00%,53.07%,0.362
600,1199520,281336,983,13708,8646,894370,0.23454048285981058,0.7650618580765639,479600,90417,383889,0.1885258548790659,0.8004357798165138,719920,190919,524189,0.26519474386042896,0.7281211801311257,1.0,0.8114741451209341,0.7782048766128636,80.00%,26.47%,0.521
605,1209520,283887,993,13708,8744,900894,0.23471046365500364,0.764219690455718,483600,91384,387022,0.1889660876757651,0.8002936311000827,725920,192503,527580,0.2651848688560723,0.726774300198369,1.0,0.8110339123242349,0.7776869556755706,100.00%,79.60%,0.122
610,1219520,286759,1003,13877,8825,908682,0.23514087509839937,0.7645524468643401,487600,92671,389651,0.19005537325676783,0.7991201804757998,731920,194088,532908,0.26517652202426495,0.7280959667723248,1.0,0.8099446267432322,0.776405443227332,40.00%,22.27%,0.706
615,1229520,289009,1013,13920,8897,915536,0.2350583967727243,0.7640103455006831,491600,93249,392736,0.18968470301057772,0.798893409275834,737920,195760,536720,0.26528620988725066,0.7273417172593235,1.0,0.8103152969894223,0.7768415258699085,100.00%,69.67%,0.182
620,1239520,291432,1021,14024,8952,923102,0.2351168194139667,0.7640852910804182,495600,94066,396057,0.18980225988700564,0.7991464891041162,743920,197366,541069,0.2653054091837832,0.7273214861813099,1.0,0.8101977401129944,0.7767032236623463,80.00%,60.60%,0.316
625,1249520,293863,1029,14116,9024,930649,0.23518070939240668,0.7641478327677829,499600,94806,399299,0.18976381104883908,0.7992373899119295,749920,199057,545466,0.2654376466823128,0.7273655856624707,1.0,0.8102361889511609,0.7767484575896011,80.00%,50.60%,0.376
630,1259520,296117,1037,14210,9087,938342,0.23510305513211383,0.7643197408536585,503600,95519,402672,0.18967235901509133,0.7995869737887212,755920,200598,549880,0.26536935125410094,0.7274314742300773,1.0,0.8103276409849087,0.7768560482175395,80.00%,43.13%,0.421
635,1269520,298599,1046,14326,9182,945364,0.2352062196735774,0.7640037179406389,507600,96658,405112,0.19042159180457052,0.7980929866036249,761920,201941,554578,0.2650422616547669,0.7278690676186477,1.0,0.8095784081954295,0.7759745978769759,80.00%,61.53%,0.311
640,1279520,301009,1054,14371,9235,952966,0.23525150056271102,0.7640568338126797,511600,97786,408172,0.19113760750586395,0.7978342455043003,767920,203223,559165,0.26464084800500054,0.7281552765913116,1.0,0.808862392494136,0.7751322264636895,80.00%,53.67%,0.358
645,1289520,303392,1063,14514,9305,960581,0.2352751411377877,0.7642091630994479,515600,98395,411460,0.19083591931730023,0.798021722265322,773920,204997,563635,0.26488138308869136,0.7282858693405003,1.0,0.8091640806826997,0.7754871537443526,80.00%,39.00%,0.446
650,1299520,305811,1071,14607,9374,968287,0.23532612041369122,0.7643891590741196,519600,99431,414635,0.19136066204772903,0.7979888375673595,779920,206380,568259,0.2646168837829521,0.7286119089137347,1.0,0.8086393379522709,0.7748698093556129,40.00%,22.00%,0.708
655,1309520,307831,1078,14667,9431,975876,0.23507162929928524,0.7644419329219867,523600,100058,417888,0.19109625668449198,0.798105423987777,785920,207773,572655,0.26436914698697067,0.7286428644136808,1.0,0.808903743315508,0.775180874488833,82.00%,37.13%,0.449
660,1319520,310422,1089,14718,9549,982813,0.23525372862859223,0.7640422274766582,527600,101071,420679,0.1915674753601213,0.7973445792266869,791920,209351,576852,0.2643587736134963,0.7284220628346297,1.0,0.8084325246398787,0.7746264995763279,89.00%,56.00%,0.308
665,1329520,312713,1099,14895,9630,990187,0.23520744328780313,0.7640434141645105,531600,101354,424208,0.1906583897667419,0.7979834462001505,797920,211359,580874,0.26488745738921193,0.7279852616803689,1.0,0.8093416102332581,0.7756960120391272,100.00%,59.73%,0.242
670,1339520,315270,1106,14946,9680,997792,0.2353604276158624,0.7640975871954133,535600,102177,427360,0.19077109783420462,0.7979088872292756,803920,213093,585378,0.26506741964374564,0.7281545427405712,1.0,0.8092289021657953,0.7755634143127004,80.00%,43.07%,0.422
675,1349520,317549,1114,14992,9740,1005110,0.23530514553322662,0.7639427351947359,539600,102938,430755,0.19076723498888065,0.7982857672349889,809920,214611,589347,0.26497802252074276,0.7276607566179376,1.0,0.8092327650111193,0.775567958836611,80.00%,62.33%,0.306
680,1359520,319702,1122,15199,9802,1012919,0.2351579969400965,0.7642712133694245,543600,103219,434440,0.18988042678440029,0.7991905813097866,815920,216483,593678,0.26532380625551527,0.7276179037160506,1.0,0.8101195732155997,0.7766112626065879,67.00%,47.27%,0.448
685,1369520,322205,1129,15332,9882,1020268,0.23526856124773643,0.7642173900344646,547600,104113,437570,0.19012600438276114,0.7990686632578524,821920,218092,598030,0.26534455908117577,0.7276012263967296,1.0,0.8098739956172388,0.7763223477849869,80.00%,41.60%,0.430
690,1379520,324549,1139,15461,9960,1027624,0.23526226513569937,0.7641672465785201,551600,104652,441105,0.18972443799854968,0.7996827411167513,827920,219897,601980,0.26560174896125227,0.7270992366412213,1.0,0.8102755620014503,0.7767947788252357,100.00%,45.80%,0.325
695,1389520,326984,1148,15602,10034,1034838,0.23532154988773102,0.7640206690080028,555600,105288,444151,0.18950323974082073,0.7994078473722103,833920,221696,606289,0.26584804297774367,0.7270349673829624,1.0,0.8104967602591793,0.7770550120696227,80.00%,55.60%,0.346
700,1399520,329663,1156,15691,10093,1042264,0.235554332914142,0.7639790785412142,559600,106280,447219,0.18992137240886348,0.7991761972837741,839920,223383,610736,0.2659574721402038,0.7271359177064483,1.0,0.8100786275911365,0.77656309128369,60.00%,39.53%,0.523
705,1409520,331791,1164,15788,10163,1049518,0.23539289971053975,0.7638295306203531,563600,106753,450686,0.1894127040454223,0.7996557842441447,845920,225038,614620,0.266027520332892,0.726569888405523,1.0,0.8105872959545777,0.7771615246524444,100.00%,66.40%,0.202
710,1419520,334309,1173,15907,10247,1056974,0.23550848174030659,0.7638504564923354,567600,107322,453859,0.1890803382663848,0.7996106412966878,851920,226987,619022,0.2664416846652268,0.7266198704103671,1.0,0.8109196617336152,0.7775525432160179,82.00%,55.33%,0.340
715,1429520,337033,1182,15907,10306,1064143,0.23576655101012928,0.7635695897923779,571600,108709,456520,0.19018369489153253,0.7986703988803359,857920,228324,623530,0.2661367027228646,0.7267927079447967,1.0,0.8098163051084675,0.776254476598197,80.00%,57.93%,0.332
720,1439520,339366,1189,15950,10365,1071776,0.23574941647215739,0.7636434367011226,575600,109616,459438,0.19043780403057678,0.7981897150799167,863920,229750,628288,0.2659389758310955,0.7272525233817946,1.0,0.8095621959694232,0.7759555246699097,80.00%,52.93%,0.362
725,1449520,341825,1199,16096,10437,1079058,0.23581944367790716,0.7635562117114632,579600,110409,462540,0.19049171842650103,0.7980331262939958,869920,231416,632614,0.2660198638955306,0.7272093985653854,1.0,0.809508281573499,0.7758920959688224,100.00%,53.67%,0.278
730,1459520,344269,1207,16180,10511,1086712,0.23587823393992546,0.7636825805744354,583600,111000,466382,0.19019876627827279,0.7991466758053462,875920,233269,636510,0.26631313361950865,0.7266759521417481,1.0,0.8098012337217272,0.7762367455549731,82.00%,37.40%,0.448
735,1469520,347115,1215,16285,10572,1093989,0.2362097827862159,0.7635561271707768,587600,112224,468991,0.19098706603131382,0.7981466984343091,881920,234891,641283,0.26634048439767777,0.727144185413643,1.0,0.8090129339686862,0.7753093340808072,40.00%,20.27%,0.718
740,1479520,349545,1223,16312,10641,1101325,0.23625567751703255,0.7634239483075592,591600,113167,471809,0.191289722785666,0.7975135226504395,887920,236378,645828,0.2662154248130462,0.7273493107487161,1.0,0.808710277214334,0.7749532673109811,60.00%,27.60%,0.594
