Network DDoS Simulation Results
Timestamp,2025-10-23_17-35-54
Simulation Duration,900s
Number of Servers,12
Processing Power,300 req/sec
Queue Size,600
Legitimate Clients,400
Malicious Clients,80
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,15 req/sec
Request Timeout,3s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,1799520
Total Served Requests,1799321
Total Dropped - Queue Full,5
Total Dropped - Timeout,60
Total Dropped - High Load,134
Total Dropped - No Server,0
Overall Success Rate,99.99%
Overall Drop Rate,0.01%

Probability Analysis
Bandwidth Exhaustion,33.33%
Resource Depletion,0.25%
Successful Attack,0.00%
Total Processing Capacity,3600 req/sec
Capacity Threshold,2880 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,290780,290759,99.99%,100.00%,323.1 req/sec,1,0.00%,0,0.00%,20,0.01%,21,0.01%,100.0%,83.1%,44.8%,3.1%,269,18.6,0.000,0.643,2.8s,0.3%
NetworkServer1,299526,299483,99.99%,100.00%,332.8 req/sec,1,0.00%,0,0.00%,42,0.01%,43,0.01%,100.0%,76.7%,41.8%,2.5%,251,15.1,0.000,0.672,1.7s,0.2%
NetworkServer2,303936,303908,99.99%,100.00%,337.7 req/sec,1,0.00%,10,0.00%,17,0.01%,28,0.01%,100.0%,76.5%,22.3%,2.7%,134,16.1,0.000,0.672,2.1s,0.2%
NetworkServer3,298260,298250,100.00%,100.00%,331.4 req/sec,1,0.00%,0,0.00%,9,0.00%,10,0.00%,100.0%,81.3%,36.8%,2.8%,221,16.9,0.000,0.652,1.8s,0.2%
NetworkServer4,301985,301920,99.98%,100.00%,335.5 req/sec,1,0.00%,50,0.02%,14,0.00%,65,0.02%,100.0%,80.1%,37.0%,2.4%,222,14.1,0.000,0.660,2.1s,0.2%
NetworkServer5,305033,305001,99.99%,100.00%,338.9 req/sec,0,0.00%,0,0.00%,32,0.01%,32,0.01%,100.0%,78.9%,37.8%,2.1%,227,12.6,0.000,0.666,0.0s,0.0%
NetworkServer6,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%
NetworkServer7,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%
NetworkServer8,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%
NetworkServer9,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%
NetworkServer10,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%
NetworkServer11,0,0,0.00%,0.00%,0.0 req/sec,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.0%,0.0%,0.0%,0.0%,0,0.0,0.000,0.000,0.0s,0.0%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score
750,34.29%,0.00%,0,12,0.863,243092,243059,1,0,20,318.4 req/sec,0.01%,99.99%,2.8s,0.4%
755,31.43%,0.00%,0,11,0.874,244701,244669,1,0,20,322.0 req/sec,0.01%,99.99%,2.8s,0.4%
760,100.00%,2.67%,16,35,0.584,246478,246406,1,0,20,347.4 req/sec,0.01%,99.97%,2.8s,0.4%
765,85.71%,0.00%,0,30,0.657,247775,247724,1,0,20,263.6 req/sec,0.01%,99.98%,2.8s,0.4%
770,48.57%,0.00%,0,17,0.806,249435,249397,1,0,20,334.6 req/sec,0.01%,99.98%,2.8s,0.4%
775,88.57%,0.00%,0,31,0.646,251401,251349,1,0,20,390.4 req/sec,0.01%,99.98%,2.8s,0.4%
780,25.71%,0.00%,0,9,0.897,253191,253161,1,0,20,362.4 req/sec,0.01%,99.99%,2.8s,0.4%
785,100.00%,1.67%,10,35,0.590,254780,254714,1,0,20,310.6 req/sec,0.01%,99.97%,2.8s,0.4%
790,97.14%,0.00%,0,34,0.611,255949,255894,1,0,20,236.0 req/sec,0.01%,99.98%,2.8s,0.4%
795,100.00%,2.67%,16,35,0.584,257284,257212,1,0,20,263.6 req/sec,0.01%,99.97%,2.8s,0.3%
800,100.00%,4.83%,29,35,0.571,259242,259157,1,0,20,389.0 req/sec,0.01%,99.97%,2.8s,0.3%
805,80.00%,0.00%,0,28,0.680,260706,260657,1,0,20,300.0 req/sec,0.01%,99.98%,2.8s,0.3%
810,31.43%,0.00%,0,11,0.874,262571,262539,1,0,20,376.4 req/sec,0.01%,99.99%,2.8s,0.3%
815,100.00%,0.50%,3,35,0.597,264025,263966,1,0,20,285.4 req/sec,0.01%,99.98%,2.8s,0.3%
820,100.00%,4.67%,28,35,0.572,265858,265774,1,0,20,361.6 req/sec,0.01%,99.97%,2.8s,0.3%
825,100.00%,5.50%,33,35,0.567,267204,267115,1,0,20,268.2 req/sec,0.01%,99.97%,2.8s,0.3%
830,100.00%,7.50%,45,35,0.555,268593,268492,1,0,20,275.4 req/sec,0.01%,99.96%,2.8s,0.3%
835,68.57%,0.00%,0,24,0.726,269806,269761,1,0,20,253.8 req/sec,0.01%,99.98%,2.8s,0.3%
840,100.00%,7.50%,45,35,0.555,271388,271287,1,0,20,305.2 req/sec,0.01%,99.96%,2.8s,0.3%
845,97.14%,0.00%,0,34,0.611,272990,272935,1,0,20,329.6 req/sec,0.01%,99.98%,2.8s,0.3%
850,14.29%,0.00%,0,5,0.943,274446,274420,1,0,20,297.0 req/sec,0.01%,99.99%,2.8s,0.3%
855,100.00%,8.33%,50,35,0.550,276852,276746,1,0,20,465.2 req/sec,0.01%,99.96%,2.8s,0.3%
860,100.00%,1.67%,10,35,0.590,278121,278055,1,0,20,261.8 req/sec,0.01%,99.98%,2.8s,0.3%
865,100.00%,4.67%,28,35,0.572,279336,279252,1,0,20,239.4 req/sec,0.01%,99.97%,2.8s,0.3%
870,97.14%,0.00%,0,34,0.611,280989,280934,1,0,20,336.4 req/sec,0.01%,99.98%,2.8s,0.3%
875,74.29%,0.00%,0,26,0.703,282726,282679,1,0,20,349.0 req/sec,0.01%,99.98%,2.8s,0.3%
880,100.00%,4.67%,28,35,0.572,284231,284147,1,0,20,293.6 req/sec,0.01%,99.97%,2.8s,0.3%
885,34.29%,0.00%,0,12,0.863,286024,285991,1,0,20,368.8 req/sec,0.01%,99.99%,2.8s,0.3%
890,100.00%,7.50%,45,35,0.555,287715,287614,1,0,20,324.6 req/sec,0.01%,99.96%,2.8s,0.3%
895,34.29%,0.00%,0,12,0.863,289256,289223,1,0,20,321.8 req/sec,0.01%,99.99%,2.8s,0.3%

NetworkServer1 Time-Series Data
Timestamp,CPU Utilization,Queue Utilization,Queue Length,Active Workers,Health Score,Requests Received,Requests Processed,Drops Queue Full,Drops Timeout,Drops High Load,Processing Rate,Drop Rate,Success Rate,Time Spent Offline,Offline Percentage
0,0.00%,0.00%,0,0,0.000,0,0,0,0,0,0.0 req/sec,0.00%,0.00%,0.0s,0.0%
5,100.00%,41.83%,251,35,0.349,1861,1532,1,0,42,306.4 req/sec,2.31%,82.32%,1.7s,34.7%
10,68.57%,0.00%,0,24,0.726,3477,3410,1,0,42,375.6 req/sec,1.24%,98.07%,1.7s,17.4%
15,100.00%,0.00%,0,35,0.600,4767,4689,1,0,42,255.8 req/sec,0.90%,98.36%,1.7s,11.6%
20,100.00%,1.67%,10,35,0.590,6190,6102,1,0,42,282.6 req/sec,0.69%,98.58%,1.7s,8.7%
25,100.00%,2.33%,14,35,0.586,8087,7995,1,0,42,378.6 req/sec,0.53%,98.86%,1.7s,6.9%
30,100.00%,7.83%,47,35,0.553,9969,9844,1,0,42,369.8 req/sec,0.43%,98.75%,1.7s,5.8%
35,8.57%,0.00%,0,3,0.966,11222,11176,1,0,42,266.4 req/sec,0.38%,99.59%,1.7s,5.0%
40,100.00%,2.67%,16,35,0.584,13426,13332,1,0,42,431.2 req/sec,0.32%,99.30%,1.7s,4.3%
45,0.00%,0.00%,0,0,1.000,14699,14656,1,0,42,264.8 req/sec,0.29%,99.71%,1.7s,3.9%
50,88.57%,0.00%,0,31,0.646,17113,17039,1,0,42,476.6 req/sec,0.25%,99.57%,1.7s,3.5%
55,0.00%,0.00%,0,0,1.000,18367,18324,1,0,42,257.0 req/sec,0.23%,99.77%,1.7s,3.2%
60,8.57%,0.00%,0,3,0.966,20162,20116,1,0,42,358.4 req/sec,0.21%,99.77%,1.7s,2.9%
65,11.43%,0.00%,0,4,0.954,21899,21852,1,0,42,347.2 req/sec,0.20%,99.79%,1.7s,2.7%
70,100.00%,0.83%,5,35,0.595,23249,23166,1,0,42,262.8 req/sec,0.18%,99.64%,1.7s,2.5%
75,31.43%,0.00%,0,11,0.874,24959,24905,1,0,42,347.8 req/sec,0.17%,99.78%,1.7s,2.3%
80,85.71%,0.00%,0,30,0.657,26748,26675,1,0,42,354.0 req/sec,0.16%,99.73%,1.7s,2.2%
85,100.00%,0.17%,1,35,0.599,27945,27866,1,0,42,238.2 req/sec,0.15%,99.72%,1.7s,2.0%
90,2.86%,0.00%,0,1,0.989,29798,29754,1,0,42,377.6 req/sec,0.14%,99.85%,1.7s,1.9%
95,74.29%,0.00%,0,26,0.703,31159,31090,1,0,42,267.2 req/sec,0.14%,99.78%,1.7s,1.8%
100,100.00%,6.33%,38,35,0.562,32577,32461,1,0,42,274.2 req/sec,0.13%,99.64%,1.7s,1.7%
105,88.57%,0.00%,0,31,0.646,34363,34289,1,0,42,365.6 req/sec,0.13%,99.78%,1.7s,1.7%
110,88.57%,0.00%,0,31,0.646,35881,35807,1,0,42,303.6 req/sec,0.12%,99.79%,1.7s,1.6%
115,100.00%,0.67%,4,35,0.596,37739,37657,1,0,42,370.0 req/sec,0.11%,99.78%,1.7s,1.5%
120,100.00%,0.50%,3,35,0.597,39445,39364,1,0,42,341.4 req/sec,0.11%,99.79%,1.7s,1.4%
125,71.43%,0.00%,0,25,0.714,40869,40801,1,0,42,287.4 req/sec,0.11%,99.83%,1.7s,1.4%
130,100.00%,3.67%,22,35,0.578,42481,42381,1,0,42,316.0 req/sec,0.10%,99.76%,1.7s,1.3%
135,97.14%,0.00%,0,34,0.611,43835,43758,1,0,42,275.4 req/sec,0.10%,99.82%,1.7s,1.3%
140,34.29%,0.00%,0,12,0.863,45652,45597,1,0,42,367.8 req/sec,0.09%,99.88%,1.7s,1.2%
145,100.00%,1.67%,10,35,0.590,47390,47302,1,0,42,341.0 req/sec,0.09%,99.81%,1.7s,1.2%
150,100.00%,0.17%,1,35,0.599,49692,49613,1,0,42,462.2 req/sec,0.09%,99.84%,1.7s,1.2%
155,31.43%,0.00%,0,11,0.874,51478,51424,1,0,42,362.2 req/sec,0.08%,99.90%,1.7s,1.1%
160,100.00%,4.83%,29,35,0.571,52943,52836,1,0,42,282.4 req/sec,0.08%,99.80%,1.7s,1.1%
165,100.00%,2.67%,16,35,0.584,54347,54253,1,0,42,283.4 req/sec,0.08%,99.83%,1.7s,1.1%
170,57.14%,0.00%,0,20,0.771,55783,55720,1,0,42,293.4 req/sec,0.08%,99.89%,1.7s,1.0%
175,100.00%,2.83%,17,35,0.583,57899,57804,1,0,42,416.8 req/sec,0.07%,99.84%,1.7s,1.0%
180,77.14%,0.00%,0,27,0.691,60057,59987,1,0,42,436.6 req/sec,0.07%,99.88%,1.7s,1.0%
185,100.00%,0.83%,5,35,0.595,61490,61407,1,0,42,284.0 req/sec,0.07%,99.87%,1.7s,0.9%
190,100.00%,6.67%,40,35,0.560,63145,63027,1,0,42,324.0 req/sec,0.07%,99.81%,1.7s,0.9%
195,100.00%,7.50%,45,35,0.555,64938,64815,1,0,42,357.6 req/sec,0.07%,99.81%,1.7s,0.9%
200,100.00%,0.83%,5,35,0.595,66421,66338,1,0,42,304.6 req/sec,0.06%,99.88%,1.7s,0.9%
205,100.00%,3.67%,22,35,0.578,68076,67976,1,0,42,327.6 req/sec,0.06%,99.85%,1.7s,0.8%
210,100.00%,4.67%,28,35,0.572,69385,69279,1,0,42,260.6 req/sec,0.06%,99.85%,1.7s,0.8%
215,65.71%,0.00%,0,23,0.737,70671,70605,1,0,42,265.2 req/sec,0.06%,99.91%,1.7s,0.8%
220,100.00%,7.50%,45,35,0.555,72821,72698,1,0,42,418.6 req/sec,0.06%,99.83%,1.7s,0.8%
225,54.29%,0.00%,0,19,0.783,74288,74226,1,0,42,305.6 req/sec,0.06%,99.92%,1.7s,0.8%
230,100.00%,9.17%,55,35,0.545,76401,76268,1,0,42,408.4 req/sec,0.06%,99.83%,1.7s,0.8%
235,100.00%,8.17%,49,35,0.551,77799,77672,1,0,42,280.8 req/sec,0.06%,99.84%,1.7s,0.7%
240,80.00%,0.00%,0,28,0.680,79153,79082,1,0,42,282.0 req/sec,0.05%,99.91%,1.7s,0.7%
245,28.57%,0.00%,0,10,0.886,81424,81371,1,0,42,457.8 req/sec,0.05%,99.93%,1.7s,0.7%
250,80.00%,0.00%,0,28,0.680,83296,83225,1,0,42,370.8 req/sec,0.05%,99.91%,1.7s,0.7%
255,100.00%,0.83%,5,35,0.595,84808,84725,1,0,42,300.0 req/sec,0.05%,99.90%,1.7s,0.7%
260,45.71%,0.00%,0,16,0.817,86580,86521,1,0,42,359.2 req/sec,0.05%,99.93%,1.7s,0.7%
265,62.86%,0.00%,0,22,0.749,88123,88058,1,0,42,307.4 req/sec,0.05%,99.93%,1.7s,0.7%
270,100.00%,3.83%,23,35,0.577,89926,89825,1,0,42,353.4 req/sec,0.05%,99.89%,1.7s,0.6%
275,100.00%,0.83%,5,35,0.595,92356,92273,1,0,42,489.6 req/sec,0.05%,99.91%,1.7s,0.6%
280,100.00%,0.50%,3,35,0.597,93865,93784,1,0,42,302.2 req/sec,0.05%,99.91%,1.7s,0.6%
285,48.57%,0.00%,0,17,0.806,95301,95241,1,0,42,291.4 req/sec,0.05%,99.94%,1.7s,0.6%
290,100.00%,4.50%,27,35,0.573,96991,96886,1,0,42,329.0 req/sec,0.04%,99.89%,1.7s,0.6%
295,80.00%,0.00%,0,28,0.680,98436,98365,1,0,42,295.8 req/sec,0.04%,99.93%,1.7s,0.6%
300,34.29%,0.00%,0,12,0.863,100632,100577,1,0,42,442.4 req/sec,0.04%,99.95%,1.7s,0.6%
305,68.57%,0.00%,0,24,0.726,102744,102677,1,0,42,420.0 req/sec,0.04%,99.93%,1.7s,0.6%
310,100.00%,0.00%,0,35,0.600,104842,104764,1,0,42,417.4 req/sec,0.04%,99.93%,1.7s,0.6%
315,25.71%,0.00%,0,9,0.897,106627,106575,1,0,42,362.2 req/sec,0.04%,99.95%,1.7s,0.6%
320,100.00%,0.17%,1,35,0.599,108208,108129,1,0,42,310.8 req/sec,0.04%,99.93%,1.7s,0.5%
325,100.00%,2.83%,17,35,0.583,110342,110247,1,0,42,423.6 req/sec,0.04%,99.91%,1.7s,0.5%
330,100.00%,5.00%,30,35,0.570,111637,111529,1,0,42,256.4 req/sec,0.04%,99.90%,1.7s,0.5%
335,100.00%,4.67%,28,35,0.572,112844,112738,1,0,42,241.8 req/sec,0.04%,99.91%,1.7s,0.5%
340,100.00%,7.50%,45,35,0.555,114217,114094,1,0,42,271.2 req/sec,0.04%,99.89%,1.7s,0.5%
345,100.00%,0.83%,5,35,0.595,115568,115485,1,0,42,278.2 req/sec,0.04%,99.93%,1.7s,0.5%
350,100.00%,5.00%,30,35,0.570,117116,117008,1,0,42,304.6 req/sec,0.04%,99.91%,1.7s,0.5%
355,68.57%,0.00%,0,24,0.726,118324,118257,1,0,42,249.8 req/sec,0.04%,99.94%,1.7s,0.5%
360,100.00%,5.67%,34,35,0.566,120975,120863,1,0,42,521.2 req/sec,0.04%,99.91%,1.7s,0.5%
365,100.00%,1.00%,6,35,0.594,122256,122172,1,0,42,261.8 req/sec,0.04%,99.93%,1.7s,0.5%
370,100.00%,5.83%,35,35,0.565,123687,123574,1,0,42,280.4 req/sec,0.03%,99.91%,1.7s,0.5%
375,62.86%,0.00%,0,22,0.749,125322,125257,1,0,42,336.6 req/sec,0.03%,99.95%,1.7s,0.5%
380,100.00%,8.33%,50,35,0.550,128050,127922,1,0,42,533.0 req/sec,0.03%,99.90%,1.7s,0.5%
385,100.00%,7.17%,43,35,0.557,129878,129757,1,0,42,367.0 req/sec,0.03%,99.91%,1.7s,0.5%
390,100.00%,7.50%,45,35,0.555,131807,131684,1,0,42,385.4 req/sec,0.03%,99.91%,1.7s,0.4%
395,100.00%,8.17%,49,35,0.551,133471,133344,1,0,42,332.0 req/sec,0.03%,99.90%,1.7s,0.4%
400,45.71%,0.00%,0,16,0.817,134769,134710,1,0,42,273.2 req/sec,0.03%,99.96%,1.7s,0.4%
405,100.00%,8.50%,51,35,0.549,136240,136111,1,0,42,280.2 req/sec,0.03%,99.91%,1.7s,0.4%
410,100.00%,5.67%,34,35,0.566,137970,137858,1,0,42,349.4 req/sec,0.03%,99.92%,1.7s,0.4%
415,100.00%,1.00%,6,35,0.594,139411,139327,1,0,42,293.8 req/sec,0.03%,99.94%,1.7s,0.4%
420,31.43%,0.00%,0,11,0.874,140978,140924,1,0,42,319.4 req/sec,0.03%,99.96%,1.7s,0.4%
425,100.00%,0.33%,2,35,0.598,142676,142596,1,0,42,334.4 req/sec,0.03%,99.94%,1.7s,0.4%
430,100.00%,7.17%,43,35,0.557,144416,144295,1,0,42,339.8 req/sec,0.03%,99.92%,1.7s,0.4%
435,100.00%,2.83%,17,35,0.583,145668,145573,1,0,42,255.6 req/sec,0.03%,99.93%,1.7s,0.4%
440,100.00%,9.33%,56,35,0.544,147409,147275,1,0,42,340.4 req/sec,0.03%,99.91%,1.7s,0.4%
445,100.00%,8.33%,50,35,0.550,149160,149032,1,0,42,351.4 req/sec,0.03%,99.91%,1.7s,0.4%
450,100.00%,1.00%,6,35,0.594,150351,150267,1,0,42,247.0 req/sec,0.03%,99.94%,1.7s,0.4%
455,100.00%,6.50%,39,35,0.561,151718,151601,1,0,42,266.8 req/sec,0.03%,99.92%,1.7s,0.4%
460,100.00%,7.67%,46,35,0.554,153333,153209,1,0,42,321.6 req/sec,0.03%,99.92%,1.7s,0.4%
465,42.86%,0.00%,0,15,0.829,154794,154736,1,0,42,305.4 req/sec,0.03%,99.96%,1.7s,0.4%
470,100.00%,3.33%,20,35,0.580,157341,157243,1,0,42,501.4 req/sec,0.03%,99.94%,1.7s,0.4%
475,100.00%,0.83%,5,35,0.595,158789,158706,1,0,42,292.6 req/sec,0.03%,99.95%,1.7s,0.4%
480,100.00%,8.00%,48,35,0.552,160961,160835,1,0,42,425.8 req/sec,0.03%,99.92%,1.7s,0.4%
485,100.00%,0.17%,1,35,0.599,162687,162608,1,0,42,354.6 req/sec,0.03%,99.95%,1.7s,0.4%
490,100.00%,8.17%,49,35,0.551,164320,164193,1,0,42,317.0 req/sec,0.03%,99.92%,1.7s,0.4%
495,100.00%,8.17%,49,35,0.551,166414,166287,1,0,42,418.8 req/sec,0.03%,99.92%,1.7s,0.4%
500,100.00%,1.67%,10,35,0.590,167966,167878,1,0,42,318.2 req/sec,0.03%,99.95%,1.7s,0.3%
505,68.57%,0.00%,0,24,0.726,169334,169267,1,0,42,277.8 req/sec,0.03%,99.96%,1.7s,0.3%
510,100.00%,6.50%,39,35,0.561,170823,170706,1,0,42,287.8 req/sec,0.03%,99.93%,1.7s,0.3%
515,100.00%,2.00%,12,35,0.588,172250,172160,1,0,42,290.8 req/sec,0.02%,99.95%,1.7s,0.3%
520,100.00%,4.83%,29,35,0.571,174164,174057,1,0,42,379.4 req/sec,0.02%,99.94%,1.7s,0.3%
525,82.86%,0.00%,0,29,0.669,175638,175566,1,0,42,301.8 req/sec,0.02%,99.96%,1.7s,0.3%
530,100.00%,1.67%,10,35,0.590,177102,177014,1,0,42,289.6 req/sec,0.02%,99.95%,1.7s,0.3%
535,45.71%,0.00%,0,16,0.817,179143,179084,1,0,42,414.0 req/sec,0.02%,99.97%,1.7s,0.3%
540,100.00%,7.50%,45,35,0.555,180778,180655,1,0,42,314.2 req/sec,0.02%,99.93%,1.7s,0.3%
545,0.00%,0.00%,0,0,1.000,182346,182303,1,0,42,329.6 req/sec,0.02%,99.98%,1.7s,0.3%
550,2.86%,0.00%,0,1,0.989,184222,184178,1,0,42,375.0 req/sec,0.02%,99.98%,1.7s,0.3%
555,100.00%,2.83%,17,35,0.583,185843,185748,1,0,42,314.0 req/sec,0.02%,99.95%,1.7s,0.3%
560,100.00%,7.50%,45,35,0.555,187760,187637,1,0,42,377.8 req/sec,0.02%,99.93%,1.7s,0.3%
565,100.00%,5.50%,33,35,0.567,189065,188954,1,0,42,263.4 req/sec,0.02%,99.94%,1.7s,0.3%
570,100.00%,6.50%,39,35,0.561,190518,190401,1,0,42,289.4 req/sec,0.02%,99.94%,1.7s,0.3%
575,100.00%,0.50%,3,35,0.597,191674,191593,1,0,42,238.4 req/sec,0.02%,99.96%,1.7s,0.3%
580,100.00%,5.83%,35,35,0.565,193316,193203,1,0,42,322.0 req/sec,0.02%,99.94%,1.7s,0.3%
585,80.00%,0.00%,0,28,0.680,194395,194324,1,0,42,224.2 req/sec,0.02%,99.96%,1.7s,0.3%
590,77.14%,0.00%,0,27,0.691,195627,195557,1,0,42,246.6 req/sec,0.02%,99.96%,1.7s,0.3%
595,31.43%,0.00%,0,11,0.874,197197,197143,1,0,42,317.2 req/sec,0.02%,99.97%,1.7s,0.3%
600,97.14%,0.00%,0,34,0.611,198694,198617,1,0,42,294.8 req/sec,0.02%,99.96%,1.7s,0.3%
605,100.00%,4.67%,28,35,0.572,200034,199928,1,0,42,262.2 req/sec,0.02%,99.95%,1.7s,0.3%
610,31.43%,0.00%,0,11,0.874,201612,201558,1,0,42,326.0 req/sec,0.02%,99.97%,1.7s,0.3%
615,94.29%,0.00%,0,33,0.623,203607,203531,1,0,42,394.6 req/sec,0.02%,99.96%,1.7s,0.3%
620,2.86%,0.00%,0,1,0.989,204892,204848,1,0,42,263.4 req/sec,0.02%,99.98%,1.7s,0.3%
625,100.00%,6.00%,36,35,0.564,206219,206105,1,0,42,251.4 req/sec,0.02%,99.94%,1.7s,0.3%
630,100.00%,2.50%,15,35,0.585,207381,207288,1,0,42,236.6 req/sec,0.02%,99.96%,1.7s,0.3%
635,100.00%,8.33%,50,35,0.550,209537,209409,1,0,42,424.2 req/sec,0.02%,99.94%,1.7s,0.3%
640,100.00%,4.50%,27,35,0.573,210922,210817,1,0,42,281.6 req/sec,0.02%,99.95%,1.7s,0.3%
645,28.57%,0.00%,0,10,0.886,212566,212513,1,0,42,339.2 req/sec,0.02%,99.98%,1.7s,0.3%
650,100.00%,3.67%,22,35,0.578,214465,214365,1,0,42,370.4 req/sec,0.02%,99.95%,1.7s,0.3%
655,20.00%,0.00%,0,7,0.920,215873,215823,1,0,42,291.6 req/sec,0.02%,99.98%,1.7s,0.3%
660,100.00%,0.83%,5,35,0.595,217534,217451,1,0,42,325.6 req/sec,0.02%,99.96%,1.7s,0.3%
665,14.29%,0.00%,0,5,0.943,219473,219425,1,0,42,394.8 req/sec,0.02%,99.98%,1.7s,0.3%
670,34.29%,0.00%,0,12,0.863,221065,221010,1,0,42,317.0 req/sec,0.02%,99.98%,1.7s,0.3%
675,100.00%,5.33%,32,35,0.568,222676,222566,1,0,42,311.2 req/sec,0.02%,99.95%,1.7s,0.3%
680,100.00%,5.50%,33,35,0.567,224005,223894,1,0,42,265.6 req/sec,0.02%,99.95%,1.7s,0.3%
685,31.43%,0.00%,0,11,0.874,226223,226169,1,0,42,455.0 req/sec,0.02%,99.98%,1.7s,0.3%
690,2.86%,0.00%,0,1,0.989,227780,227736,1,0,42,313.4 req/sec,0.02%,99.98%,1.7s,0.3%
695,14.29%,0.00%,0,5,0.943,229384,229336,1,0,42,320.0 req/sec,0.02%,99.98%,1.7s,0.2%
700,100.00%,3.83%,23,35,0.577,231381,231280,1,0,42,388.8 req/sec,0.02%,99.96%,1.7s,0.2%
705,0.00%,0.00%,0,0,1.000,232534,232491,1,0,42,242.2 req/sec,0.02%,99.98%,1.7s,0.2%
710,100.00%,2.17%,13,35,0.587,234396,234305,1,0,42,362.8 req/sec,0.02%,99.96%,1.7s,0.2%
715,100.00%,1.50%,9,35,0.591,236115,236028,1,0,42,344.6 req/sec,0.02%,99.96%,1.7s,0.2%
720,14.29%,0.00%,0,5,0.943,237723,237675,1,0,42,329.4 req/sec,0.02%,99.98%,1.7s,0.2%
725,100.00%,2.67%,16,35,0.584,239614,239520,1,0,42,369.0 req/sec,0.02%,99.96%,1.7s,0.2%
730,100.00%,3.00%,18,35,0.582,240931,240835,1,0,42,263.0 req/sec,0.02%,99.96%,1.7s,0.2%
735,100.00%,7.50%,45,35,0.555,242100,241977,1,0,42,228.4 req/sec,0.02%,99.95%,1.7s,0.2%
740,8.57%,0.00%,0,3,0.966,244379,244333,1,0,42,471.2 req/sec,0.02%,99.98%,1.7s,0.2%
745,100.00%,1.67%,10,35,0.590,246069,245981,1,0,42,329.6 req/sec,0.02%,99.96%,1.7s,0.2%
750,100.00%,0.00%,0,35,0.600,247909,247831,1,0,42,370.0 req/sec,0.02%,99.97%,1.7s,0.2%
755,17.14%,0.00%,0,6,0.931,250176,250127,1,0,42,459.2 req/sec,0.02%,99.98%,1.7s,0.2%
760,48.57%,0.00%,0,17,0.806,252051,251991,1,0,42,372.8 req/sec,0.02%,99.98%,1.7s,0.2%
765,100.00%,1.00%,6,35,0.594,253615,253531,1,0,42,308.0 req/sec,0.02%,99.97%,1.7s,0.2%
770,100.00%,0.67%,4,35,0.596,255176,255094,1,0,42,312.6 req/sec,0.02%,99.97%,1.7s,0.2%
775,100.00%,4.67%,28,35,0.572,256577,256471,1,0,42,275.4 req/sec,0.02%,99.96%,1.7s,0.2%
780,100.00%,3.67%,22,35,0.578,258304,258204,1,0,42,346.6 req/sec,0.02%,99.96%,1.7s,0.2%
785,28.57%,0.00%,0,10,0.886,259832,259779,1,0,42,315.0 req/sec,0.02%,99.98%,1.7s,0.2%
790,100.00%,1.83%,11,35,0.589,261775,261686,1,0,42,381.4 req/sec,0.02%,99.97%,1.7s,0.2%
795,100.00%,0.67%,4,35,0.596,263383,263301,1,0,42,323.0 req/sec,0.02%,99.97%,1.7s,0.2%
800,65.71%,0.00%,0,23,0.737,264986,264920,1,0,42,323.8 req/sec,0.02%,99.98%,1.7s,0.2%
805,100.00%,2.33%,14,35,0.586,266833,266741,1,0,42,364.2 req/sec,0.02%,99.97%,1.7s,0.2%
810,20.00%,0.00%,0,7,0.920,268033,267983,1,0,42,248.4 req/sec,0.02%,99.98%,1.7s,0.2%
