Network DDoS Simulation Results
Timestamp,2025-10-23_17-48-56
Simulation Duration,900s
Number of Servers,8
Processing Power,200 req/sec
Queue Size,400
Legitimate Clients,400
Malicious Clients,80
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,15 req/sec
Request Timeout,3s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,1799520
Total Served Requests,579163
Total Dropped - Queue Full,1968
Total Dropped - Timeout,273026
Total Dropped - High Load,24386
Total Dropped - No Server,920977
Overall Success Rate,32.18%
Overall Drop Rate,67.82%

Probability Analysis
Bandwidth Exhaustion,74.99%
Resource Depletion,66.93%
Successful Attack,65.44%
Total Processing Capacity,1600 req/sec
Capacity Threshold,1280 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,107816,71921,66.71%,100.00%,79.9 req/sec,243,0.23%,32655,30.29%,2997,2.78%,35895,33.29%,100.0%,89.0%,98.5%,57.7%,394,230.8,0.000,0.292,3.8s,0.4%
NetworkServer1,110618,72260,65.32%,100.00%,80.3 req/sec,244,0.22%,35121,31.75%,2993,2.71%,38358,34.68%,100.0%,89.7%,100.0%,58.8%,400,235.3,0.000,0.283,3.3s,0.4%
NetworkServer2,108988,71680,65.77%,100.00%,79.6 req/sec,251,0.23%,33898,31.10%,3159,2.90%,37308,34.23%,100.0%,91.8%,100.0%,60.8%,400,243.3,0.000,0.262,3.2s,0.4%
NetworkServer3,110574,73122,66.13%,100.00%,81.2 req/sec,246,0.22%,34101,30.84%,3105,2.81%,37452,33.87%,100.0%,88.3%,100.0%,58.2%,400,232.8,0.000,0.292,3.7s,0.4%
NetworkServer4,111286,73060,65.65%,100.00%,81.2 req/sec,247,0.22%,34876,31.34%,3103,2.79%,38226,34.35%,100.0%,89.9%,100.0%,60.4%,400,241.6,0.000,0.272,3.7s,0.4%
NetworkServer5,109353,73046,66.80%,100.00%,81.2 req/sec,246,0.22%,33063,30.24%,2998,2.74%,36307,33.20%,100.0%,87.8%,100.0%,57.5%,400,229.9,0.000,0.298,2.6s,0.3%
NetworkServer6,110293,74037,67.13%,100.00%,82.3 req/sec,245,0.22%,32973,29.90%,3038,2.75%,36256,32.87%,100.0%,91.8%,100.0%,61.2%,400,244.7,0.000,0.260,3.8s,0.4%
NetworkServer7,109615,70037,63.89%,100.00%,77.8 req/sec,246,0.22%,36339,33.15%,2993,2.73%,39578,36.11%,100.0%,90.3%,99.8%,62.0%,399,248.1,0.000,0.261,3.2s,0.4%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score
65,129520,42193,148,19587,1812,63609,0.3257643607164917,0.6574737492279185,51600,16380,33228,0.3174418604651163,0.643953488372093,77920,25813,49968,0.33127566735112934,0.6412731006160164,0.75,0.6697601744186046,0.6265389876880986,100.00%,61.59%,0.230
70,139520,45261,157,20903,1924,69577,0.3244051032110092,0.6634245986238532,55600,17497,36449,0.31469424460431655,0.6555575539568346,83920,27764,54031,0.33083889418493806,0.6438393708293613,0.75,0.6467573066546762,0.6297714769360983,88.75%,46.81%,0.364
75,149520,48527,169,22541,2068,74333,0.32455189941144996,0.6628611556982343,59600,18658,38949,0.3130536912751678,0.653506711409396,89920,29869,57925,0.33217304270462633,0.64418371886121,0.75,0.6706313338926175,0.6317015396762732,96.00%,52.81%,0.299
80,159520,51982,181,23771,2191,79829,0.32586509528585755,0.6643179538615848,63600,20183,41150,0.31734276729559746,0.6470125786163522,95920,31799,62450,0.3315158465387823,0.6510633861551293,0.75,0.5666055031446541,0.6266555678875324,64.00%,44.94%,0.474
85,169520,55117,192,24871,2318,84769,0.3251356772062294,0.6615738555922605,67600,21533,43437,0.3185355029585799,0.6425591715976331,101920,33584,66203,0.3295133437990581,0.6495584772370486,0.75,0.6686870377218934,0.6252523494604942,100.00%,64.16%,0.215
90,179520,58588,202,26114,2420,90101,0.3263591800356506,0.6619708110516934,71600,22865,46742,0.31934357541899444,0.6528212290502793,107920,35723,69473,0.3310137138621201,0.643745366938473,0.75,0.6678941166201118,0.6243016759776535,100.00%,59.22%,0.245
95,189600,61463,214,28006,2552,95151,0.32417194092827006,0.6641508438818565,75600,23821,49356,0.3150925925925926,0.6528571428571428,114000,37642,73801,0.33019298245614037,0.6473771929824561,0.76,0.672579074074074,0.6293028322440087,100.00%,62.94%,0.222
100,199600,64536,224,29997,2652,100268,0.32332665330661325,0.6670390781563126,79600,24976,52319,0.3137688442211055,0.6572738693467337,120000,39560,77946,0.32966666666666666,0.64955,0.75,0.6707909547738694,0.6308601832692876,97.00%,54.03%,0.288
105,209600,68476,234,31380,2803,104549,0.3266984732824427,0.6630057251908397,83600,27012,54586,0.32311004784688996,0.6529425837320574,126000,41464,81343,0.3290793650793651,0.6455793650793651,0.75,0.6637752093301436,0.6198705319448354,99.50%,61.22%,0.235
110,219600,71051,248,33287,2942,109780,0.32354735883424407,0.6660154826958106,87600,27393,57560,0.3127054794520548,0.6570776255707762,132000,43658,85507,0.3307424242424242,0.647780303030303,0.75,0.6744077482876712,0.6321112006446413,100.00%,65.38%,0.208
115,229600,73612,258,35280,3050,115397,0.320609756097561,0.6706663763066202,91600,27899,61321,0.30457423580786025,0.669443231441048,138000,45713,89356,0.3312536231884058,0.6475072463768116,0.75,0.64674596069869,0.6416773696378114,86.00%,57.22%,0.313
120,239600,76819,268,36879,3175,120673,0.3206135225375626,0.671932387312187,95600,29112,63882,0.30451882845188283,0.6682217573221757,144000,47707,93670,0.3312986111111111,0.6504861111111111,0.75,0.6520135983263599,0.6417425547624908,87.50%,50.34%,0.348
125,249600,80299,276,38790,3284,125330,0.32171073717948717,0.6717948717948717,99600,30569,66786,0.3069176706827309,0.6705421686746988,150000,49730,97334,0.33153333333333335,0.6488933333333333,0.75,0.672289859437751,0.6389203874320812,94.00%,44.78%,0.355
130,259600,83153,289,40392,3467,130133,0.3203120184899846,0.67134437596302,103600,31298,69544,0.3021042471042471,0.6712741312741313,156000,51855,100981,0.33240384615384616,0.6473141025641026,0.75,0.6826292833011584,0.6445832387008857,97.50%,61.59%,0.240
135,269600,86540,300,41185,3581,135640,0.3209940652818991,0.6702744807121662,107600,32633,71624,0.3032806691449814,0.6656505576208178,162000,53907,105201,0.33275925925925925,0.6493888888888889,0.75,0.65317437267658,0.6431992127706101,87.50%,68.09%,0.241
140,279600,89894,309,42601,3730,141107,0.3215092989985694,0.6714842632331903,111600,33980,74889,0.30448028673835126,0.6710483870967742,168000,55914,108819,0.33282142857142855,0.6477321428571429,0.75,0.6824787186379928,0.6417878979548809,100.00%,54.97%,0.270
145,289600,92693,321,44132,3848,146588,0.3200725138121547,0.6729592541436464,115600,34673,77871,0.299939446366782,0.6736245674740484,174000,58020,112849,0.333448275862069,0.6485574712643678,0.75,0.6869344182525952,0.6471300630979034,100.00%,56.81%,0.259
150,299600,95768,330,45606,3946,152008,0.319652870493992,0.6738651535380508,119600,35923,81001,0.30035953177257524,0.6772658862876254,180000,59845,116613,0.3324722222222222,0.64785,0.75,0.6865222094481606,0.6466358449734408,100.00%,54.44%,0.273
155,309600,99140,342,47230,4066,156870,0.32021963824289407,0.6734754521963824,123600,37230,83307,0.3012135922330097,0.6740048543689321,186000,61910,120793,0.3328494623655914,0.6494247311827956,0.75,0.6463774271844661,0.6456310679611651,85.00%,55.69%,0.326
160,319600,102318,353,48677,4232,161904,0.3201439299123905,0.673235294117647,127600,38367,86005,0.30068181818181816,0.6740203761755486,192000,63951,124576,0.333078125,0.6488333333333334,0.75,0.6626039772727274,0.6462566844919786,89.50%,60.53%,0.279
165,329600,104702,366,50658,4364,167108,0.31766383495145634,0.6750485436893204,131600,38678,89204,0.29390577507598786,0.6778419452887537,198000,66024,128562,0.33345454545454545,0.6493030303030303,0.75,0.6884418693009118,0.6542284999106026,95.00%,69.12%,0.205
170,339600,107772,376,52402,4454,172546,0.31734982332155476,0.6766136631330978,135600,39836,92146,0.2937758112094395,0.6795427728613569,204000,67936,132802,0.3330196078431373,0.6509901960784313,0.75,0.6929824852507375,0.65438139857713,100.00%,57.81%,0.253
175,349600,111254,388,53510,4602,178052,0.31823226544622424,0.6766361556064073,139600,41391,94325,0.2964971346704871,0.6756805157593123,210000,69863,137237,0.33268095238095235,0.6535095238095238,0.75,0.603839959407832,0.6511798415641328,75.00%,51.38%,0.392
180,359600,114581,399,55120,4732,183280,0.31863459399332594,0.6772274749721914,143600,42889,97273,0.2986699164345404,0.6773885793871867,216000,71692,141127,0.33190740740740743,0.6533657407407407,0.75,0.646392560352832,0.6486236277240701,84.50%,41.22%,0.415
185,369600,117587,412,56643,4909,188310,0.318146645021645,0.6771482683982684,147600,43844,100100,0.2970460704607046,0.6781842818428184,222000,73743,144853,0.3321756756756757,0.652490990990991,0.75,0.6519897696476965,0.6505340347521121,85.50%,49.00%,0.364
190,379600,120404,422,58058,4998,193786,0.31718651211801896,0.6777239199157007,151600,44724,103073,0.2950131926121372,0.679901055408971,228000,75680,148771,0.3319298245614035,0.6525043859649122,0.75,0.6653312994722955,0.6529256557504268,88.75%,54.12%,0.320
195,389600,124329,435,59062,5160,198786,0.3191196098562628,0.6761883983572895,155600,46543,105402,0.29911953727506424,0.6773907455012853,234000,77786,152446,0.3324188034188034,0.6514786324786325,0.75,0.6877389540488432,0.6480946620293362,100.00%,50.88%,0.295
200,399600,127125,446,60875,5304,204346,0.31813063063063063,0.6781056056056056,159600,47140,108789,0.2953634085213033,0.6816353383458646,240000,79985,156432,0.33327083333333335,0.6518,0.75,0.6605968045112782,0.6525136370337609,87.50%,41.53%,0.401
205,409600,130723,460,61896,5478,208541,0.31914794921875,0.67474365234375,163600,48714,110929,0.29776283618581906,0.6780501222493888,246000,82009,159508,0.333369918699187,0.6484065040650406,0.75,0.689070216992665,0.64969078095786,100.00%,71.94%,0.168
210,419600,132907,472,64037,5616,214104,0.3167469018112488,0.677380838894185,167600,48718,114839,0.29068019093078756,0.6851968973747017,252000,84189,163302,0.33408333333333334,0.6480238095238096,0.75,0.6756271181384249,0.6580233047873087,90.50%,71.34%,0.210
215,429600,136177,482,65729,5786,218992,0.31698556797020483,0.6773486964618249,171600,49831,117641,0.2903904428904429,0.6855536130536131,258000,86346,167080,0.33467441860465114,0.6475968992248062,0.75,0.6923128241550116,0.658364184834773,95.50%,70.09%,0.197
220,439600,139690,493,67018,5912,224648,0.3177661510464058,0.6780505004549591,175600,51288,120462,0.2920728929384966,0.686002277904328,264000,88402,171204,0.3348560606060606,0.6485,0.75,0.6946534738041001,0.6563848318370629,100.00%,51.22%,0.293
225,449600,141841,503,69074,6025,230278,0.3154826512455516,0.6803380782918149,179600,51345,123833,0.28588530066815143,0.6894933184855234,270000,90496,175519,0.3351703703703704,0.6500703703703704,0.75,0.6153288325909428,0.663664352155116,75.50%,54.00%,0.374
230,459600,144569,514,71139,6144,235085,0.31455395996518715,0.6807702349869452,183600,52008,126967,0.28326797385620917,0.691541394335512,276000,92561,179257,0.3353659420289855,0.649481884057971,0.75,0.6719362745098039,0.6667435601691657,87.50%,61.69%,0.280
235,469600,147947,524,72324,6280,240020,0.31504897785349234,0.6796166950596252,187600,53498,129938,0.2851705756929638,0.6926332622601279,282000,94449,182406,0.3349255319148936,0.6468297872340426,0.75,0.7014263726012793,0.6645052050671014,100.00%,72.03%,0.168
240,479600,150675,537,74244,6413,244925,0.3141680567139283,0.6799812343619683,191600,54162,132682,0.2826826722338205,0.6924947807933194,288000,96513,186487,0.3351145833333333,0.6475243055555555,0.75,0.7038676278705636,0.6674321503131524,100.00%,81.44%,0.111
245,489600,153457,548,76155,6535,250711,0.31343341503267974,0.6820853758169935,195600,54824,136181,0.2802862985685072,0.696221881390593,294000,98633,190685,0.33548639455782314,0.6485884353741497,0.75,0.6747315950920245,0.6702514134488151,87.50%,63.09%,0.271
250,499600,156600,558,78100,6692,255396,0.3134507606084868,0.6820376301040832,199600,55953,138703,0.2803256513026052,0.6949048096192385,300000,100647,194793,0.33549,0.64931,0.75,0.694485746492986,0.6702051161145821,93.00%,64.62%,0.240
255,509600,159262,570,79930,6825,260580,0.31252354788069076,0.6827021193092622,203600,56504,141759,0.277524557956778,0.696262278978389,306000,102758,198751,0.33581045751633987,0.6495130718954248,0.75,0.7089290275049116,0.6735005200508494,100.00%,69.78%,0.181
260,519600,162779,582,81078,6961,265807,0.31327752117013086,0.68211701308699,207600,58069,144407,0.27971579961464355,0.695602119460501,312000,104710,202478,0.33560897435897435,0.6489679487179487,0.75,0.6752664378612717,0.6709225886886546,87.50%,69.31%,0.234
265,529600,166333,591,82479,7124,270541,0.3140728851963746,0.6811461480362537,211600,59522,147048,0.28129489603024577,0.6949338374291115,318000,106811,205972,0.33588364779874214,0.6477106918238994,0.75,0.7016358577504727,0.6690648281997108,96.00%,73.12%,0.177
270,539600,169254,605,84051,7282,275911,0.3136656782802076,0.6817068198665678,215600,60399,149349,0.2801437847866419,0.6927133580705009,324000,108855,210613,0.3359722222222222,0.6500401234567901,0.75,0.6748652017625232,0.6704190767215977,87.50%,72.56%,0.215
275,549600,173559,614,84876,7399,281504,0.3157914847161572,0.6812099708879185,219600,62700,152405,0.2855191256830601,0.6940118397085611,330000,110859,213975,0.33593636363636364,0.6484090909090909,0.75,0.620407559198543,0.6640951462552234,76.50%,46.72%,0.414
280,559600,176726,627,86553,7551,286214,0.31580771979985706,0.6807451751250894,223600,63828,154860,0.2854561717352415,0.6925760286225402,336000,112898,217907,0.3360059523809524,0.6485327380952381,0.75,0.7011461314847942,0.6641692097232452,100.00%,54.03%,0.276
285,569600,180090,639,87931,7718,290981,0.3161692415730337,0.6798964185393258,227600,65139,157187,0.2861994727592267,0.690628295254833,342000,114951,221725,0.3361140350877193,0.6483187134502923,0.75,0.6233857937902753,0.6632947379303216,77.25%,64.50%,0.304
290,579600,183188,649,89438,7845,296233,0.31605935127674256,0.6800638371290545,231600,66355,160005,0.286506908462867,0.6908678756476684,348000,116833,225666,0.3357270114942529,0.6484655172413794,0.75,0.6688997733160621,0.6629330488672153,87.50%,64.75%,0.262
295,589600,185979,661,91588,7982,301288,0.31543249660786976,0.6810023744911805,235600,67145,162731,0.2849957555178268,0.6907088285229201,354000,118834,230145,0.3356892655367232,0.6501271186440678,0.75,0.6703164792020373,0.6647108758613803,87.50%,60.22%,0.289
300,599600,189461,671,92970,8104,306462,0.31597898599066043,0.6807988659106071,239600,68500,165703,0.28589315525876463,0.6915818030050084,360000,120961,233729,0.33600277777777776,0.6492472222222222,0.75,0.7007173414023371,0.663655111460277,100.00%,54.12%,0.275
305,609600,191981,681,94780,8219,312058,0.31492946194225724,0.6819849081364829,243600,69190,169204,0.2840311986863711,0.6945977011494253,366000,122791,237634,0.33549453551912567,0.6492732240437159,0.75,0.6216995758073345,0.6658456486042692,76.50%,54.00%,0.370
310,619600,195155,693,96138,8341,317300,0.3149693350548741,0.6818463524854745,247600,70331,171536,0.2840508885298869,0.6927948303715671,372000,124824,241902,0.3355483870967742,0.6502741935483871,0.75,0.7002877246567044,0.665822484082486,97.50%,55.56%,0.277
315,629600,198498,703,97736,8437,322403,0.3152763659466328,0.6818281448538754,251600,71740,174508,0.2851351351351351,0.6935930047694754,378000,126758,245631,0.3353386243386243,0.6498174603174603,0.75,0.6974400337837838,0.6645468998410176,95.50%,51.00%,0.312
320,639600,201444,717,99220,8599,326853,0.314953095684803,0.6807207629768606,255600,72610,177066,0.28407668231611893,0.6927464788732395,384000,128834,249007,0.33550520833333336,0.6484557291666667,0.75,0.7024997554773083,0.6657921384516248,100.00%,80.22%,0.119
325,649600,204514,727,100998,8748,332357,0.31483066502463053,0.6816964285714285,259600,73552,180415,0.2833281972265023,0.6949730354391371,390000,130962,252940,0.3358,0.6485641025641026,0.75,0.7032342064714946,0.6666727091452913,100.00%,64.25%,0.215
330,659600,208100,740,102285,8876,336925,0.31549423893268647,0.6804517889630078,263600,75038,181811,0.28466616084977237,0.6897230652503794,396000,133062,257399,0.3360151515151515,0.6499974747474747,0.75,0.7019213296661608,0.6650986342943854,100.00%,77.31%,0.136
335,669600,211715,748,103902,8961,342524,0.31618130227001195,0.6812051971326165,267600,76622,185404,0.2863303437967115,0.6928400597907325,402000,135093,261022,0.3360522388059701,0.6493084577114427,0.75,0.653007735426009,0.6631407720038688,83.50%,49.47%,0.369
340,679600,215047,761,105540,9128,347444,0.3164317245438493,0.6810962330782814,271600,77889,187679,0.2867783505154639,0.6910125184094257,408000,137158,265305,0.33617156862745096,0.6502573529411765,0.75,0.6775605670103092,0.6626137052759249,90.00%,46.88%,0.359
345,689600,218249,775,106917,9288,351503,0.31648636890951276,0.67935469837587,275600,79097,189894,0.2869992743105951,0.6890203193033382,414000,139152,268526,0.3361159420289855,0.6486135265700483,0.75,0.6996319620827285,0.6623537949287117,100.00%,83.38%,0.100
350,699600,221738,786,108346,9464,356747,0.3169496855345912,0.6794496855345912,279600,80452,192588,0.2877396280400572,0.6887982832618026,420000,141286,272505,0.3363952380952381,0.6488214285714285,0.75,0.6989054899856938,0.6614827905411093,100.00%,72.47%,0.165
355,709600,224461,797,110354,9595,361953,0.3163204622322435,0.6802409808342729,283600,81107,196030,0.28599083215796894,0.6912200282087447,426000,143354,276277,0.3365117370892019,0.648537558685446,0.75,0.6693835948519041,0.663540197461213,87.50%,70.78%,0.225
360,719600,227033,807,112294,9694,367244,0.3154988882712618,0.6809880489160645,287600,81535,199113,0.2835013908205841,0.692326147426982,432000,145498,280425,0.3368009259259259,0.6491319444444444,0.75,0.7030642602573018,0.6664689519757834,100.00%,72.75%,0.164
365,729600,230129,818,113836,9830,372866,0.3154180372807018,0.6816748903508771,291600,82650,202436,0.28343621399176955,0.6942249657064472,438000,147479,284266,0.33671004566210044,0.6490091324200913,0.75,0.6717785493827161,0.6665456305979182,87.50%,60.81%,0.285
370,739600,233086,830,115388,9951,378240,0.315151433207139,0.6820024337479719,295600,83395,205414,0.2821211096075778,0.6949052774018945,444000,149691,288214,0.33714189189189187,0.6491306306306306,0.75,0.6730114597428959,0.668092812226379,87.50%,60.31%,0.288
375,749600,236294,841,117075,10059,383435,0.315226787620064,0.68224386339381,299600,84576,208911,0.28229639519359145,0.6972997329773031,450000,151718,291599,0.3371511111111111,0.6479977777777778,0.75,0.672847129506008,0.6678865938898925,87.50%,53.78%,0.327
380,759600,238986,852,118862,10177,388531,0.3146208530805687,0.6824934175882044,303600,85187,211195,0.28058959156785246,0.6956357048748353,456000,153799,296198,0.33727850877192983,0.6495570175438596,0.75,0.6654546277997365,0.6698945981554677,85.00%,63.19%,0.281
385,769600,242804,863,119817,10288,393804,0.31549376299376297,0.6818762993762993,307600,87043,213816,0.2829746423927178,0.695110533159948,462000,155761,299805,0.33714502164502164,0.6489285714285714,0.75,0.6650410191807543,0.6670886560085673,85.50%,57.91%,0.311
390,779600,246178,873,121177,10407,399160,0.3157747562852745,0.6819099538224731,311600,88497,216977,0.2840083440308087,0.6963318356867779,468000,157681,303360,0.33692521367521366,0.6482051282051282,0.75,0.6712421774711168,0.6658725364343427,87.50%,50.94%,0.344
395,789600,248951,883,122895,10574,403825,0.31528748733535966,0.6815818135764944,315600,89198,219516,0.2826299112801014,0.6955513307984791,474000,159753,307204,0.33703164556962023,0.6481097046413502,0.75,0.7039193995564005,0.6674942220234101,100.00%,71.00%,0.174
400,799600,251836,897,124474,10730,408994,0.31495247623811906,0.6817096048024012,319600,90088,222150,0.2818773466833542,0.6950876095118899,480000,161748,311318,0.336975,0.6485791666666667,0.75,0.7046578535669586,0.6683795921372304,100.00%,77.16%,0.137
405,809600,255549,907,125629,10844,414754,0.31564846837944666,0.6819836956521739,323600,91737,224839,0.28348887515451177,0.6948053152039555,486000,163812,315544,0.3370617283950617,0.6492674897119342,0.75,0.7030765412546354,0.6664836762888097,100.00%,53.66%,0.278
410,819600,258583,917,127456,10990,418930,0.31549902391410445,0.6811774036115178,327600,92619,227795,0.2827197802197802,0.6953449328449328,492000,165964,318591,0.3373252032520325,0.6475426829268293,0.75,0.7038312156593406,0.6673884938590822,100.00%,78.88%,0.127
415,829600,261682,931,129178,11131,423941,0.3154315332690453,0.6812692864030858,331600,93578,230658,0.28220144752714116,0.6955910735826297,498000,168104,322461,0.33755823293172693,0.6475120481927711,0.75,0.7043398296139927,0.6679982970268927,100.00%,79.28%,0.124
420,839600,265063,941,130913,11239,430366,0.3157015245354931,0.6830145307289185,335600,94988,233927,0.2830393325387366,0.6970411203814064,504000,170075,327352,0.33745039682539685,0.6495079365079365,0.75,0.5923887514898688,0.6670125499544275,61.00%,29.88%,0.577
